,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,20.64,0.0,12.0,0.58,20.64,1563746400,0.0,10.003,20.0,,2.81
1,19.4,0.0,12.41,0.64,19.4,1563750000,0.0,10.003,11.0,,3.1
2,18.22,0.0,12.41,0.69,18.22,1563753600,0.0,10.003,0.0,,2.6
3,17.81,0.0,12.41,0.71,17.81,1563757200,0.0,10.003,4.0,,2.39
4,16.81,0.0,12.41,0.75,16.81,1563760800,0.0,10.003,210.0,,0.41
5,15.81,0.0,12.41,0.8,15.81,1563764400,0.0,10.003,251.0,,0.41
6,16.39,0.0,12.41,0.77,16.39,1563768000,0.0,10.003,251.0,,0.41
7,17.12,,13.0,0.77,17.12,1563771600,,10.003,350.0,,2.09
8,18.05,0.0,13.0,0.72,18.05,1563775200,1.0,10.003,350.0,,0.62
9,21.64,0.08,13.0,0.58,21.64,1563778800,2.0,10.003,,,0.0
10,24.11,0.19,12.0,0.47,24.11,1563782400,4.0,10.003,,,
11,25.64,0.08,12.59,0.44,25.64,1563786000,6.0,10.003,238.0,,2.09
12,26.64,0.19,12.0,0.4,26.64,1563789600,7.0,10.003,300.0,,1.49
13,27.21,0.0,12.59,0.4,27.21,1563793200,8.0,10.003,275.0,,3.39
14,28.65,0.0,12.0,0.36,28.65,1563796800,8.0,10.003,270.0,,1.49
15,30.22,0.0,10.82,0.3,30.22,1563800400,7.0,10.003,340.0,,2.3
16,30.22,0.0,9.83,0.28,30.22,1563804000,6.0,10.003,320.0,,1.08
17,30.22,0.0,10.76,0.3,30.22,1563807600,4.0,10.003,244.0,,2.39
18,31.23,0.0,9.99,0.27,31.23,1563811200,2.0,10.003,300.0,8.8,1.49
19,31.23,0.0,10.99,0.29,31.23,1563814800,1.0,10.003,329.0,,1.96
20,30.64,0.0,11.58,0.31,30.64,1563818400,0.0,10.003,24.0,,1.85
21,28.65,0.0,10.99,0.33,28.65,1563822000,0.0,10.003,20.0,,1.75
22,27.06,0.0,12.59,0.41,27.06,1563825600,0.0,10.003,25.0,,2.81
23,25.22,0.0,12.59,0.45,25.22,1563829200,0.0,10.003,38.0,,2.39
