,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.64,0.75,10.99,0.9,12.64,1569362400,0,10.003,189,,2.31
1,12.64,0.61,11.69,0.94,12.64,1569366000,0,10.003,214,,3.57
2,13.33,0.83,12.0,0.92,13.33,1569369600,0,9.07,230,,2.41
3,12.64,0.75,12.64,1.0,12.64,1569373200,0,9.07,215,,2.87
4,12.64,0.36,12.0,0.96,12.64,1569376800,0,9.07,217,,3.41
5,13.33,0.75,12.0,0.92,13.33,1569380400,0,10.003,223,,3.6
6,12.64,0.75,12.0,0.96,12.64,1569384000,0,10.003,227,,2.09
7,12.64,0.75,12.0,0.96,12.64,1569387600,0,10.003,214,,2.41
8,12.64,0.53,12.0,0.96,12.64,1569391200,0,10.003,213,,2.95
9,12.64,0.53,11.69,0.94,12.64,1569394800,1,10.003,224,,1.84
10,13.64,0.36,11.69,0.88,13.64,1569398400,2,10.003,225,,2.72
11,14.64,0.53,10.99,0.79,14.64,1569402000,2,10.003,238,,4.06
12,14.95,0.36,10.99,0.77,14.95,1569405600,3,10.003,233,,4.06
13,15.95,0.44,9.99,0.68,15.95,1569409200,4,10.003,243,13.4,5.72
14,15.02,0.53,9.69,0.7,15.02,1569412800,3,10.003,256,,6.66
15,13.95,0.75,11.38,0.84,13.95,1569416400,3,10.003,254,11.3,3.95
16,13.57,0.53,10.68,0.83,13.57,1569420000,2,10.003,238,,3.72
17,13.57,0.36,11.07,0.85,13.57,1569423600,1,10.003,260,,4.06
18,12.95,0.36,11.38,0.9,12.95,1569427200,0,10.003,247,,2.46
19,12.95,0.36,11.38,0.9,12.95,1569430800,0,10.003,230,,2.6
20,12.27,0.36,11.38,0.94,12.27,1569434400,0,10.003,210,,1.0
21,12.64,0.36,10.68,0.88,12.64,1569438000,0,10.003,216,,2.31
22,12.64,0.53,10.68,0.88,12.64,1569441600,0,10.003,218,,2.56
23,12.33,0.53,10.99,0.92,12.33,1569445200,0,10.003,225,,2.0
