,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.05,0.19,-2.3,0.61,4.64,1552258800,0.0,10.003,271,14.4,7.01
1,-1.96,0.58,-3.68,0.59,3.65,1552262400,0.0,10.003,253,15.4,9.15
2,-0.46,0.19,-3.99,0.57,3.65,1552266000,0.0,10.003,243,,5.22
3,-1.24,0.19,-3.3,0.63,2.96,1552269600,0.0,10.003,234,,5.06
4,-1.32,0.36,-3.3,0.63,3.02,1552276800,0.0,10.003,221,11.3,5.36
5,-2.95,0.44,-1.32,0.75,2.65,1552280400,0.0,10.003,230,,8.21
6,-4.18,0.36,-0.61,0.83,1.95,1552284000,0.0,10.003,233,15.69,9.14
7,-3.73,0.53,-1.69,0.78,1.72,1552287600,0.0,7.024,266,13.28,7.08
8,-4.63,0.53,-2.38,0.74,1.72,1552291200,1.0,10.003,263,15.9,9.61
9,-5.54,0.75,-0.61,0.93,0.34,1552294800,2.0,10.003,281,17.2,7.13
10,-2.65,0.53,-2.0,0.71,2.71,1552298400,3.0,10.003,281,,7.59
11,-1.37,0.53,-3.68,0.57,4.02,1552302000,3.0,10.003,268,,8.84
12,-2.45,0.53,-3.99,0.6,3.02,1552305600,3.0,10.003,278,,8.15
13,-2.47,0.75,-3.3,0.63,3.02,1552309200,3.0,10.003,270,15.4,8.21
14,-1.8,0.53,-4.68,0.53,4.02,1552312800,2.0,10.003,270,13.4,10.34
15,-1.31,0.44,-2.61,0.62,4.02,1552316400,1.0,10.003,265,14.4,8.65
16,-1.51,,-2.99,0.62,3.71,1552320000,,7.397,270,14.91,8.04
17,-2.23,0.53,-0.61,0.87,1.33,1552323600,0.0,10.003,241,16.5,3.41
18,-2.46,0.36,-2.0,0.79,1.33,1552327200,0.0,10.003,236,,3.72
19,-2.69,0.27,-2.68,0.75,1.33,1552330800,0.0,10.003,224,,4.06
20,-2.21,0.19,-2.99,0.73,1.33,1552334400,0.0,10.003,235,,3.37
21,-2.69,0.27,-2.68,0.75,1.33,1552338000,0.0,10.003,225,,4.06
22,-2.69,0.44,-2.99,0.73,1.33,1552341600,0.0,10.003,224,,4.06
