,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,8.57,0.83,9.64,1.0,9.64,1567980000,0,9.383,266,2.25
1,8.57,0.83,9.64,1.0,9.64,1567983600,0,8.69,270,2.25
2,8.7,0.92,9.64,1.0,9.64,1567987200,0,8.998,265,2.09
3,8.46,0.83,9.64,1.0,9.64,1567990800,0,9.31,282,2.41
4,8.02,0.83,9.64,1.0,9.64,1567994400,0,10.003,264,3.1
5,7.93,0.83,9.64,1.0,9.64,1567998000,0,10.003,263,3.25
6,8.13,0.83,9.64,1.0,9.64,1568001600,0,9.691,256,2.91
7,7.5,0.75,9.64,1.0,9.64,1568005200,0,8.625,283,4.14
8,7.51,0.75,9.0,0.96,9.64,1568008800,0,8.625,278,4.11
9,7.16,0.75,9.0,0.96,9.64,1568012400,1,8.763,272,4.94
10,7.3,0.75,9.0,0.96,9.64,1568016000,2,8.763,266,4.6
11,10.33,0.75,9.0,0.91,10.33,1568019600,3,10.003,260,3.6
12,10.64,0.75,8.69,0.88,10.64,1568023200,4,10.003,257,4.6
13,12.02,0.75,8.69,0.8,12.02,1568026800,4,10.003,257,4.94
14,12.33,0.75,8.0,0.75,12.33,1568030400,4,10.003,257,4.26
15,13.33,0.53,6.99,0.65,13.33,1568034000,4,10.003,260,3.6
16,13.64,0.44,6.99,0.64,13.64,1568037600,3,10.003,244,2.41
17,14.33,0.36,7.69,0.64,14.33,1568041200,2,10.003,273,3.02
18,14.33,0.27,7.31,0.63,14.33,1568044800,1,10.003,181,1.5
19,12.95,0.19,8.38,0.74,12.95,1568048400,0,10.003,0,3.1
20,11.96,0.19,8.38,0.79,11.96,1568052000,0,10.003,54,2.11
21,9.41,0.19,8.0,0.9,9.64,1568055600,0,10.003,76,1.35
22,8.64,0.36,8.0,0.96,8.64,1568059200,0,10.003,173,0.85
23,8.71,0.44,8.38,0.96,9.02,1568062800,0,10.003,18,1.34
