,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,6.83,0.44,2.07,0.62,9.02,1554069600,0,10.003,47,3.95
1,6.75,0.75,3.07,0.66,9.02,1554073200,0,10.003,43,4.11
2,4.36,0.44,3.07,0.76,7.03,1554076800,0,10.003,48,3.98
3,3.8,0.44,3.39,0.81,6.34,1554080400,0,10.003,51,3.48
4,3.71,0.19,3.39,0.85,5.64,1554084000,0,10.003,20,2.44
5,2.88,0.19,3.0,0.83,5.64,1554087600,0,10.003,37,3.6
6,2.06,0.19,3.0,0.89,4.64,1554091200,0,9.691,30,3.02
7,1.55,0.19,2.69,0.89,4.34,1554094800,0,7.449,29,3.22
8,1.78,0.19,2.69,0.89,4.34,1554098400,0,7.449,34,2.91
9,2.6,0.19,3.7,0.91,5.02,1554102000,1,7.449,28,2.91
10,4.42,0.75,3.7,0.81,6.72,1554105600,2,8.452,39,3.22
11,7.15,0.75,4.01,0.69,9.33,1554109200,3,9.691,54,4.06
12,11.02,0.44,4.01,0.62,11.02,1554112800,4,10.003,67,4.41
13,12.02,0.19,5.0,0.62,12.02,1554116400,5,10.003,54,4.6
14,14.03,0.19,4.69,0.53,14.03,1554120000,5,10.003,44,4.26
15,14.33,0.19,4.69,0.52,14.33,1554123600,4,10.003,56,5.25
16,16.02,0.19,5.0,0.48,16.02,1554127200,3,10.003,50,5.7
17,16.02,0.19,4.01,0.45,16.02,1554130800,2,10.003,80,4.94
18,14.64,0.19,4.01,0.49,14.64,1554134400,1,10.003,63,5.71
19,14.33,0.19,4.32,0.51,14.33,1554138000,0,10.003,74,5.51
20,11.65,0.19,4.32,0.61,11.65,1554141600,0,10.003,77,2.56
21,8.13,0.19,4.01,0.7,9.26,1554145200,0,10.003,79,2.25
22,7.65,0.19,4.01,0.71,8.95,1554148800,0,10.003,72,2.41
23,6.16,0.19,4.01,0.8,7.27,1554152400,0,10.003,77,1.84
