,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.66,0.75,14.31,0.92,15.64,1564351200,0,9.383,274,6.05
1,15.33,0.92,14.0,0.92,15.33,1564354800,0,8.452,275,5.21
2,15.33,0.92,14.0,0.92,15.33,1564358400,0,9.383,276,3.75
3,15.33,0.92,14.0,0.92,15.33,1564362000,0,10.003,251,2.72
4,15.33,0.92,14.0,0.92,15.33,1564365600,0,10.003,246,2.31
5,15.33,0.92,14.0,0.92,15.33,1564369200,0,10.003,251,1.84
6,15.33,0.92,13.31,0.88,15.33,1564372800,0,10.003,253,2.6
7,15.33,0.75,13.31,0.88,15.33,1564376400,0,10.003,262,3.44
8,16.02,0.75,13.31,0.84,16.02,1564380000,1,10.003,263,4.14
9,16.33,0.75,13.31,0.82,16.33,1564383600,2,10.003,271,3.79
10,17.03,0.75,13.31,0.79,17.03,1564387200,3,10.003,275,3.41
11,18.02,0.75,13.69,0.76,18.02,1564390800,4,10.003,318,3.07
12,18.72,0.53,13.0,0.69,18.72,1564394400,6,10.003,307,2.76
13,19.72,0.53,13.0,0.65,19.72,1564398000,6,10.003,281,2.09
14,21.71,0.75,13.69,0.6,21.71,1564401600,5,10.003,5,2.26
15,21.02,0.53,14.0,0.64,21.02,1564405200,6,10.003,56,3.13
16,21.33,0.75,14.69,0.66,21.33,1564408800,4,10.003,51,2.11
17,22.33,0.75,14.31,0.6,22.33,1564412400,3,10.003,32,2.11
18,21.64,0.75,15.0,0.66,21.64,1564416000,2,10.003,35,2.95
19,20.68,0.53,15.69,0.73,20.65,1564419600,1,10.003,79,2.79
20,20.99,0.36,15.69,0.72,20.96,1564423200,0,10.003,80,2.6
21,20.01,0.36,15.69,0.76,19.96,1564426800,0,10.003,78,1.69
22,18.71,0.75,16.0,0.85,18.58,1564430400,0,10.003,75,1.5
23,17.65,0.75,15.31,0.87,17.57,1564434000,0,10.003,74,1.15
