,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,2.92,0.75,2.0,0.75,6.12,1547593200,0,10.003,210,4.6
1,2.58,0.9,0.83,0.71,5.64,1547596800,0,10.003,230,4.11
2,2.11,0.9,0.83,0.71,5.64,1547600400,0,10.003,237,5.06
3,1.81,0.9,0.83,0.74,5.06,1547604000,0,10.003,230,4.22
4,1.71,0.9,1.41,0.76,5.22,1547607600,0,10.003,233,4.8
5,2.19,0.9,0.83,0.71,5.64,1547611200,0,10.003,223,4.88
6,2.22,0.9,-0.19,0.66,5.64,1547614800,0,10.003,222,4.8
7,1.46,1.0,-0.19,0.68,5.22,1547618400,0,10.003,216,5.35
8,1.73,1.0,-0.59,0.66,5.22,1547622000,0,10.003,210,4.77
9,1.85,1.0,-0.76,0.65,5.22,1547625600,0,10.003,216,4.51
10,2.3,1.0,-0.19,0.68,5.22,1547629200,0,10.003,214,3.72
11,2.01,1.0,-0.76,0.65,5.22,1547632800,1,10.003,215,4.22
12,2.07,1.0,-0.19,0.68,5.22,1547636400,1,10.003,228,4.11
13,1.92,1.0,-0.76,0.65,5.22,1547640000,1,10.003,225,4.4
14,2.88,0.9,-1.17,0.59,6.22,1547643600,1,10.003,225,4.97
15,3.4,0.75,-0.76,0.61,6.22,1547647200,0,10.003,221,3.92
16,3.26,0.19,-0.76,0.63,5.64,1547650800,0,10.003,195,3.01
17,1.72,0.19,-0.19,0.71,4.64,1547654400,0,10.003,185,3.52
18,1.2,0.19,-0.59,0.74,3.64,1547658000,0,10.003,198,2.6
19,0.91,0.19,-0.59,0.71,4.23,1547661600,0,10.003,206,4.01
20,1.2,0.19,-1.17,0.71,3.64,1547665200,0,10.003,206,2.6
21,-0.1,0.0,-1.17,0.76,2.63,1547668800,0,10.003,199,2.72
22,0.2,0.0,-1.17,0.73,3.22,1547672400,0,10.003,214,3.22
23,0.54,0.62,-0.59,0.69,4.64,1547676000,0,10.003,236,5.76
