,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,14.26,0.75,7.62,0.64,14.26,1562623200,0,10.003,359,1.91
1,13.26,0.44,7.31,0.67,13.26,1562626800,0,10.003,8,2.41
2,12.27,0.75,6.99,0.7,12.27,1562630400,0,10.003,354,1.84
3,10.57,0.75,6.69,0.77,10.57,1562634000,0,10.003,343,2.79
4,10.57,0.75,6.69,0.77,10.57,1562637600,0,10.003,324,1.91
5,10.26,0.75,6.99,0.8,10.26,1562641200,0,10.003,30,1.5
6,9.95,0.44,6.99,0.82,9.95,1562644800,0,10.003,294,0.65
7,10.64,0.75,6.99,0.78,10.64,1562648400,0,10.003,30,1.0
8,12.33,0.19,7.69,0.73,12.33,1562652000,1,10.003,13,2.44
9,13.33,0.19,7.38,0.67,13.33,1562655600,3,10.003,26,2.6
10,14.33,0.19,7.38,0.63,14.33,1562659200,4,10.003,12,3.1
11,14.95,0.44,7.69,0.62,14.95,1562662800,5,10.003,20,2.79
12,15.64,0.65,7.38,0.58,15.64,1562666400,6,10.003,0,2.6
13,15.95,0.65,6.99,0.55,15.95,1562670000,6,10.003,6,2.6
14,17.65,0.75,6.99,0.5,17.65,1562673600,6,10.003,341,2.6
15,17.65,0.53,6.99,0.5,17.65,1562677200,6,10.003,0,3.1
16,19.34,0.27,6.69,0.44,19.34,1562680800,6,10.003,352,3.29
17,18.65,0.44,6.0,0.44,18.65,1562684400,4,10.003,19,3.95
18,18.65,0.44,6.0,0.44,18.65,1562688000,2,10.003,3,3.79
19,17.96,0.44,6.69,0.48,17.96,1562691600,1,10.003,12,4.48
20,16.95,0.44,5.69,0.47,16.95,1562695200,0,10.003,2,4.32
21,15.26,0.19,5.31,0.51,15.26,1562698800,0,10.003,5,3.29
22,13.95,0.19,5.31,0.56,13.95,1562702400,0,10.003,1,3.3
23,12.95,0.19,6.0,0.63,12.95,1562706000,0,10.003,16,2.44
