,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.95,0.19,12.93,0.82,15.95,1565474400,0,10.003,252.0,,2.44
1,14.95,0.19,13.31,0.9,14.95,1565478000,0,10.003,270.0,,1.5
2,14.64,0.19,12.62,0.88,14.64,1565481600,0,10.003,237.0,,1.5
3,13.95,0.19,12.62,0.92,13.95,1565485200,0,10.003,242.0,,1.16
4,13.64,0.19,12.31,0.92,13.64,1565488800,0,10.003,125.0,,1.0
5,12.95,,12.95,1.0,12.95,1565492400,0,10.003,113.0,,1.16
6,11.96,0.19,11.96,1.0,11.96,1565496000,0,10.003,60.0,,0.69
7,12.64,0.19,12.64,1.0,12.64,1565499600,0,8.296,112.0,,0.5
8,14.03,0.19,13.38,0.96,14.03,1565503200,1,8.296,65.0,,0.85
9,17.03,0.19,14.0,0.82,17.03,1565506800,2,8.203,,,0.0
10,20.03,0.19,15.0,0.73,20.03,1565510400,3,9.383,71.0,,1.0
11,21.33,0.19,14.31,0.64,21.33,1565514000,5,10.003,68.0,,1.5
12,22.64,0.19,13.69,0.57,22.64,1565517600,6,10.003,74.0,,2.41
13,23.64,0.19,12.31,0.49,23.64,1565521200,7,10.003,90.0,,4.11
14,24.34,0.19,13.0,0.49,24.34,1565524800,7,10.003,80.0,,4.6
15,25.33,0.19,13.31,0.47,25.33,1565528400,6,10.003,82.0,,4.25
16,26.34,0.19,13.62,0.45,26.34,1565532000,5,10.003,73.0,,4.75
17,26.34,0.19,14.31,0.48,26.34,1565535600,3,10.003,73.0,,5.86
18,24.96,0.36,14.31,0.52,24.96,1565539200,2,10.003,32.0,,5.22
19,20.93,0.27,16.38,0.76,20.82,1565542800,1,10.003,342.0,,6.89
20,17.51,0.75,15.31,0.87,17.43,1565546400,0,4.606,300.0,16.81,8.38
21,15.12,0.53,14.95,1.0,14.95,1565550000,0,8.763,320.0,9.3,3.07
22,15.01,0.75,14.31,0.96,14.95,1565553600,0,8.763,306.0,,3.14
23,14.26,0.75,13.62,0.96,14.26,1565557200,0,9.691,313.0,,3.82
