,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,5.4,0.53,6.0,0.91,7.33,1557356400,0,10.003,214,,2.87
1,5.17,0.36,6.0,0.91,7.33,1557360000,0,10.003,217,,3.22
2,5.4,0.53,5.0,0.85,7.33,1557363600,0,10.003,210,,2.87
3,5.73,0.65,5.0,0.87,7.03,1557367200,0,10.003,214,,2.0
4,6.26,0.65,5.0,0.87,7.03,1557370800,0,10.003,186,,1.5
5,4.9,0.36,4.69,0.91,6.03,1557374400,0,10.003,184,,1.69
6,4.65,0.19,4.69,0.91,6.03,1557378000,0,10.003,199,,1.91
7,5.5,0.19,5.0,0.87,7.03,1557381600,1,10.003,187,,2.25
8,6.54,0.19,5.69,0.83,8.33,1557385200,2,10.003,183,,2.95
9,7.4,0.27,5.69,0.78,9.33,1557388800,4,10.003,193,,3.57
10,7.68,0.53,5.69,0.75,9.95,1557392400,5,10.003,219,,4.6
11,7.07,0.75,7.07,0.84,9.64,1557396000,5,10.003,216,15.4,5.18
12,12.02,0.53,7.07,0.72,12.02,1557399600,6,10.003,202,,5.75
13,11.65,0.53,6.38,0.7,11.65,1557403200,6,10.003,218,12.39,7.16
14,11.96,0.36,6.38,0.69,11.96,1557406800,6,10.003,218,13.67,7.79
15,11.57,0.75,7.76,0.77,11.57,1557410400,4,10.003,240,,5.56
16,12.95,0.75,7.76,0.71,12.95,1557414000,3,10.003,233,13.73,6.66
17,11.33,0.75,8.69,0.84,11.33,1557417600,1,10.003,242,14.91,7.32
18,11.65,0.53,7.69,0.77,11.65,1557421200,1,10.003,254,13.4,8.04
19,11.33,0.75,7.69,0.78,11.33,1557424800,0,10.003,240,,5.06
20,10.64,0.75,7.69,0.82,10.64,1557428400,0,10.003,240,,4.22
21,7.98,0.75,7.38,0.84,9.95,1557432000,0,10.003,237,,3.91
22,6.76,0.75,7.38,0.9,8.95,1557435600,0,10.003,234,,3.91
