,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.99,0.75,15.7,1.0,15.7,1561068000,0.0,10.003,170.0,2.09
1,15.82,0.75,15.0,0.96,15.7,1561071600,0.0,10.003,,
2,15.99,0.44,15.7,1.0,15.7,1561075200,0.0,10.003,110.0,0.5
3,15.99,0.75,15.7,1.0,15.7,1561078800,0.0,10.003,140.0,1.0
4,14.89,0.19,14.7,1.0,14.7,1561082400,0.0,10.003,101.0,0.5
5,14.72,0.75,14.0,0.96,14.7,1561086000,0.0,10.003,290.0,2.09
6,13.79,0.75,13.7,1.0,13.7,1561089600,0.0,10.003,320.0,1.5
7,16.77,0.75,15.0,0.9,16.7,1561093200,0.0,10.003,210.0,0.5
8,16.7,0.19,14.0,0.84,16.7,1561096800,1.0,10.003,,
9,16.7,0.44,14.0,0.84,16.7,1561100400,3.0,10.003,330.0,2.09
10,18.7,0.44,14.0,0.74,18.7,1561104000,4.0,10.003,41.0,1.5
11,20.71,0.44,14.0,0.65,20.71,1561107600,6.0,10.003,,
12,19.71,0.44,13.0,0.65,19.71,1561111200,7.0,10.003,350.0,1.5
13,21.69,0.44,14.0,0.62,21.69,1561114800,7.0,10.003,,
14,20.71,0.44,13.0,0.61,20.71,1561118400,7.0,10.003,341.0,4.11
15,22.7,0.44,13.0,0.54,22.7,1561122000,6.0,10.003,30.0,2.6
16,21.69,0.44,13.0,0.58,21.69,1561125600,5.0,10.003,341.0,2.6
17,21.69,0.44,13.0,0.58,21.69,1561129200,4.0,10.003,80.0,2.6
18,22.7,0.19,12.0,0.51,22.7,1561132800,2.0,10.003,341.0,2.09
19,20.71,,12.0,0.57,20.71,1561136400,,10.003,0.0,3.1
20,21.69,,12.0,0.54,21.69,1561140000,,10.003,20.0,3.1
21,19.71,,13.0,0.65,19.71,1561143600,,10.003,0.0,2.6
22,18.7,,12.0,0.65,18.7,1561147200,0.0,10.003,350.0,2.6
23,17.7,,12.0,0.69,17.7,1561150800,0.0,10.003,341.0,2.09
