,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,22.39,0,13.0,0.55,22.39,1563832800,0,10.003,7,,1.64
1,20.4,0,13.0,0.63,20.4,1563836400,0,10.003,230,,0.41
2,20.23,0,13.41,0.65,20.23,1563840000,0,10.003,350,,1.08
3,18.22,0,13.0,0.72,18.22,1563843600,0,10.003,11,,0.87
4,18.22,0,13.0,0.72,18.22,1563847200,0,10.003,23,,1.96
5,18.81,0,13.0,0.69,18.81,1563850800,0,10.003,71,,1.08
6,18.64,0,13.0,0.7,18.64,1563854400,0,10.003,359,,1.96
7,19.05,0,14.0,0.73,19.05,1563858000,0,10.003,60,,1.28
8,22.23,0,14.0,0.6,22.23,1563861600,1,10.003,41,,1.28
9,24.22,0,14.0,0.53,24.22,1563865200,2,10.003,11,,1.28
10,27.21,0,13.0,0.41,27.21,1563868800,4,10.003,84,,3.1
11,28.82,0,13.0,0.38,28.82,1563872400,6,10.003,103,,2.6
12,29.64,0,12.0,0.34,29.64,1563876000,7,10.003,119,,2.09
13,31.23,0,12.59,0.32,31.23,1563879600,8,10.003,76,,2.39
14,31.65,0,12.59,0.31,31.65,1563883200,8,10.003,100,,3.01
15,32.64,0,12.59,0.3,32.64,1563886800,7,10.003,63,,3.39
16,33.64,0,12.59,0.28,33.64,1563890400,6,10.003,101,10.3,1.49
17,34.21,0,12.59,0.27,34.21,1563894000,4,10.003,144,,2.93
18,34.21,0,12.59,0.27,34.21,1563897600,2,10.003,142,,3.1
19,33.64,0,12.59,0.28,33.64,1563901200,1,10.003,132,,3.39
20,33.05,0,13.59,0.31,33.05,1563904800,0,10.003,110,,2.51
21,32.06,0,13.17,0.32,32.06,1563908400,0,10.003,80,,3.22
22,30.06,0,13.17,0.36,30.06,1563912000,0,10.003,66,,1.96
23,26.9,0,13.41,0.44,26.81,1563915600,0,10.003,60,,1.75
