,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,22.43,0.82,17.87,0.77,partly-cloudy-night,296.5,0.0112,0.06,rain,1015.2,Überwiegend bewölkt,22.16,1597442400,0,16.093,228,2.51,0.99
1,21.71,0.85,17.89,0.8,partly-cloudy-night,296.3,0.0,0.0,,1015.4,Überwiegend bewölkt,21.42,1597446000,0,16.093,241,2.91,1.02
2,21.18,0.88,17.88,0.83,cloudy,296.0,0.0,0.0,,1015.5,Stark bewölkt,20.87,1597449600,0,16.093,230,3.06,1.02
3,20.32,0.82,18.3,0.9,partly-cloudy-night,294.1,0.1687,0.12,rain,1014.9,Überwiegend bewölkt,19.91,1597453200,0,16.093,156,2.79,1.03
4,19.91,0.77,17.96,0.91,partly-cloudy-night,293.8,0.0659,0.06,rain,1014.6,Überwiegend bewölkt,19.53,1597456800,0,16.093,171,2.29,0.91
5,20.07,0.74,17.68,0.88,partly-cloudy-night,293.8,0.0205,0.03,rain,1014.4,Überwiegend bewölkt,19.75,1597460400,0,16.093,201,1.92,0.84
6,20.11,0.75,17.54,0.87,partly-cloudy-night,294.8,0.0073,0.02,rain,1014.8,Überwiegend bewölkt,19.81,1597464000,0,16.093,214,1.95,0.85
7,20.37,0.8,17.74,0.87,partly-cloudy-day,296.4,0.0,0.0,,1015.0,Überwiegend bewölkt,20.05,1597467600,0,16.093,224,2.12,0.92
8,20.91,0.76,17.85,0.84,partly-cloudy-day,297.2,0.3467,0.21,rain,1015.4,Überwiegend bewölkt,20.6,1597471200,0,16.093,216,1.58,0.86
9,21.92,0.59,17.99,0.8,partly-cloudy-day,297.6,0.2971,0.19,rain,1015.5,Leicht bewölkt,21.62,1597474800,1,16.093,214,1.31,0.91
10,23.49,0.34,18.33,0.74,partly-cloudy-day,297.5,0.1721,0.09,rain,1015.5,Leicht bewölkt,23.18,1597478400,3,16.093,209,1.04,1.0
11,25.02,0.16,18.46,0.68,clear-day,297.8,0.0827,0.04,rain,1015.4,Klar,24.72,1597482000,4,16.093,195,1.14,1.14
12,26.35,0.07,18.13,0.62,clear-day,299.0,0.032,0.04,rain,1015.1,Klar,26.08,1597485600,6,16.093,192,1.1,1.1
13,28.15,0.06,17.7,0.56,clear-day,300.6,0.0089,0.04,rain,1014.9,Klar,27.32,1597489200,7,16.093,201,0.96,0.96
14,29.03,0.09,17.25,0.51,clear-day,302.0,0.0092,0.04,rain,1014.5,Klar,28.44,1597492800,7,16.093,190,1.05,0.88
15,29.29,0.07,16.39,0.46,clear-day,308.6,0.1992,0.08,rain,1014.2,Klar,29.03,1597496400,6,16.093,63,1.01,0.95
16,29.76,0.08,16.8,0.47,clear-day,308.8,0.1519,0.06,rain,1013.8,Klar,29.4,1597500000,4,16.093,59,1.39,1.22
17,29.13,0.12,17.46,0.51,clear-day,308.1,0.1203,0.06,rain,1013.5,Klar,28.46,1597503600,3,16.093,67,1.71,1.39
18,28.81,0.2,17.88,0.54,clear-day,306.3,0.1102,0.07,rain,1013.4,Klar,27.97,1597507200,1,16.093,87,1.85,1.8
19,27.94,0.31,18.13,0.58,partly-cloudy-day,303.8,0.1346,0.09,rain,1013.4,Leicht bewölkt,26.98,1597510800,0,16.093,108,2.14,2.12
20,25.76,0.39,18.36,0.65,partly-cloudy-day,306.1,2.0348,0.24,rain,1013.8,Leicht bewölkt,25.47,1597514400,0,9.769,99,3.18,2.84
21,24.58,0.44,18.53,0.7,rain,305.1,1.8639,0.29,rain,1013.9,Regen,24.26,1597518000,0,9.899,87,3.39,2.75
22,23.52,0.5,18.61,0.76,rain,303.9,1.3558,0.3,rain,1014.0,Regen,23.17,1597521600,0,12.096,68,3.47,2.48
23,22.65,0.55,18.64,0.8,rain,303.1,0.9941,0.27,rain,1014.0,Regen,22.28,1597525200,0,14.705,56,3.52,2.25
