,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,4.18,0.71,3.35,0.81,partly-cloudy-night,381.5,0.0097,0.05,rain,1022.0,Überwiegend bewölkt,6.3,1579302000,0,16.093,255,9.23,2.84
1,3.81,0.8,2.75,0.8,partly-cloudy-night,381.2,0.008,0.04,rain,1022.6,Überwiegend bewölkt,6.0,1579305600,0,16.093,253,8.79,2.85
2,3.52,0.92,2.82,0.82,cloudy,386.8,0.0,0.0,,1023.5,Stark bewölkt,5.72,1579309200,0,16.093,245,8.21,2.8
3,3.28,0.94,2.75,0.84,cloudy,388.2,0.0,0.0,,1024.0,Stark bewölkt,5.26,1579312800,0,16.093,240,7.92,2.41
4,3.03,0.95,2.48,0.83,cloudy,390.6,0.0,0.0,,1024.1,Stark bewölkt,5.09,1579316400,0,16.093,240,7.75,2.48
5,2.48,0.97,2.09,0.83,cloudy,394.6,0.0,0.0,,1025.2,Stark bewölkt,4.72,1579320000,0,16.093,233,7.76,2.61
6,1.93,0.95,1.51,0.82,cloudy,399.6,0.0,0.0,,1025.2,Stark bewölkt,4.24,1579323600,0,16.093,224,7.87,2.58
7,1.44,0.88,0.91,0.8,cloudy,403.1,0.0,0.0,,1025.8,Stark bewölkt,4.01,1579327200,0,16.093,211,8.58,2.85
8,0.96,0.81,0.9,0.82,partly-cloudy-night,407.0,0.0,0.0,,1026.6,Überwiegend bewölkt,3.7,1579330800,0,16.093,210,8.47,2.97
9,0.98,0.5,0.84,0.81,partly-cloudy-day,410.7,0.0,0.0,,1026.9,Leicht bewölkt,3.83,1579334400,0,16.093,212,8.19,3.17
10,1.53,0.45,0.89,0.78,partly-cloudy-day,413.9,0.0,0.0,,1027.0,Leicht bewölkt,4.45,1579338000,0,16.093,218,7.89,3.44
11,1.72,0.61,0.99,0.76,partly-cloudy-day,416.8,0.006,0.07,rain,1027.1,Überwiegend bewölkt,4.88,1579341600,0,16.093,226,7.57,3.99
12,2.11,0.54,0.92,0.73,partly-cloudy-day,419.4,0.0613,0.12,rain,1026.8,Leicht bewölkt,5.33,1579345200,1,12.41,237,7.3,4.28
13,3.61,0.53,1.14,0.69,partly-cloudy-day,420.9,0.0446,0.11,rain,1026.9,Leicht bewölkt,6.52,1579348800,1,9.284,247,6.92,4.22
14,3.93,0.78,1.11,0.68,partly-cloudy-day,426.0,0.0421,0.11,rain,1026.4,Überwiegend bewölkt,6.57,1579352400,0,10.148,257,6.83,3.74
15,4.79,0.41,0.88,0.65,partly-cloudy-day,425.9,0.0518,0.08,rain,1026.3,Leicht bewölkt,7.04,1579356000,0,16.093,261,6.39,3.27
16,4.56,0.45,0.63,0.66,partly-cloudy-day,425.8,0.0287,0.08,rain,1026.2,Leicht bewölkt,6.64,1579359600,0,16.093,253,6.14,2.88
17,3.7,0.68,0.54,0.7,partly-cloudy-night,425.4,0.0331,0.08,rain,1026.8,Überwiegend bewölkt,5.62,1579363200,0,16.093,231,6.23,2.42
18,3.33,0.54,0.89,0.74,partly-cloudy-night,424.5,0.0911,0.13,rain,1027.3,Leicht bewölkt,5.05,1579366800,0,16.093,275,6.47,2.09
19,3.07,0.22,0.88,0.77,clear-night,423.3,0.061,0.09,rain,1028.0,Klar,4.56,1579370400,0,16.093,260,4.06,1.8
20,2.67,0.42,0.29,0.77,partly-cloudy-night,423.0,0.0182,0.06,rain,1028.4,Leicht bewölkt,3.98,1579374000,0,16.093,255,3.99,1.58
21,2.24,0.33,-0.37,0.76,partly-cloudy-night,422.9,0.0,0.0,,1029.0,Leicht bewölkt,3.48,1579377600,0,16.093,277,4.19,1.48
22,1.6,0.3,-0.72,0.77,clear-night,421.7,0.0,0.0,,1028.9,Klar,2.96,1579381200,0,16.093,272,4.48,1.51
23,1.13,0.32,-0.91,0.78,partly-cloudy-night,418.2,0.0,0.0,,1029.7,Leicht bewölkt,2.53,1579384800,0,16.093,223,4.85,1.5
