,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,8.32,0.0,5.47,0.82,clear-night,333.2,0.0,0.0,,1024.4,Klar,8.32,1589752800,0,16.093,40,1.27,0.73
1,7.81,0.0,5.3,0.84,clear-night,331.8,0.0,0.0,,1024.5,Klar,7.81,1589756400,0,16.093,61,1.09,0.74
2,7.82,0.0,5.77,0.87,clear-night,332.8,0.0,0.0,,1024.6,Klar,7.82,1589760000,0,16.093,97,0.97,0.87
3,7.16,0.0,5.4,0.89,clear-night,333.4,0.0,0.0,,1024.8,Klar,7.16,1589763600,0,16.093,108,0.95,0.84
4,6.48,0.0,4.93,0.9,clear-night,334.4,0.0,0.0,,1024.7,Klar,6.48,1589767200,0,16.093,120,0.98,0.8
5,6.8,0.0,4.85,0.87,clear-night,335.1,0.0,0.0,,1024.2,Klar,6.8,1589770800,0,16.093,122,0.98,0.76
6,7.75,0.0,4.98,0.83,clear-day,335.2,0.0,0.0,,1024.3,Klar,7.75,1589774400,0,16.093,107,0.93,0.68
7,9.2,0.0,5.38,0.77,clear-day,334.9,0.0,0.0,,1024.4,Klar,9.2,1589778000,0,16.093,74,0.87,0.59
8,11.09,0.0,5.88,0.7,clear-day,335.7,0.0,0.0,,1024.5,Klar,11.09,1589781600,1,16.093,43,0.75,0.56
9,13.19,0.0,6.24,0.63,clear-day,335.7,0.0,0.0,,1024.4,Klar,13.19,1589785200,2,16.093,64,0.73,0.68
10,15.43,0.0,6.57,0.56,clear-day,335.8,0.0,0.0,,1024.2,Klar,15.43,1589788800,4,16.093,38,0.87,0.87
11,17.12,0.0,6.68,0.5,clear-day,335.7,0.0,0.0,,1024.1,Klar,17.12,1589792400,6,16.093,2,1.13,1.13
12,18.02,0.0,6.51,0.47,clear-day,335.2,0.0,0.0,,1023.9,Klar,18.02,1589796000,7,16.093,349,1.5,1.5
13,18.64,0.0,6.54,0.45,clear-day,334.6,0.0,0.0,,1023.5,Klar,18.64,1589799600,8,16.093,339,1.94,1.94
14,19.21,0.0,6.15,0.42,clear-day,334.1,0.0062,0.01,rain,1023.0,Klar,19.21,1589803200,8,16.093,331,2.3,2.28
15,19.98,0.0,5.14,0.38,clear-day,326.5,0.0,0.0,,1023.0,Klar,19.98,1589806800,7,16.093,303,2.34,2.23
16,20.09,0.0,5.27,0.38,clear-day,326.6,0.0,0.0,,1022.9,Klar,20.09,1589810400,5,16.093,353,2.62,2.41
17,18.65,0.0,5.75,0.43,clear-day,326.4,0.0,0.0,,1022.4,Klar,18.65,1589814000,3,16.093,336,2.89,2.48
18,18.41,0.0,6.5,0.46,clear-day,325.2,0.0,0.0,,1022.2,Klar,18.41,1589817600,2,16.093,335,3.17,2.39
19,17.93,0.01,7.02,0.49,clear-day,323.9,0.0,0.0,,1022.0,Klar,17.93,1589821200,1,16.093,339,3.36,2.17
20,16.88,0.02,7.43,0.54,clear-day,323.7,0.0094,0.01,rain,1022.0,Klar,16.88,1589824800,0,16.093,349,3.28,1.89
21,15.3,0.04,7.73,0.61,clear-night,327.1,0.0083,0.01,rain,1022.2,Klar,15.3,1589828400,0,16.093,10,2.32,1.51
22,13.32,0.08,7.66,0.69,clear-night,329.3,0.0062,0.01,rain,1022.7,Klar,13.32,1589832000,0,16.093,44,1.68,1.09
23,11.79,0.1,7.36,0.74,clear-night,331.2,0.0,0.0,,1023.1,Klar,11.79,1589835600,0,16.093,95,1.18,0.79
