,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.32,0.45,1.25,0.72,wind,333.2,,0.1506,0.2,rain,1019.2,Frische Brise und leicht bewölkt,5.83,1582239600,0,13.789,270,18.77,7.79
1,1.05,0.57,1.54,0.74,rain,340.2,,0.256,0.29,rain,1020.1,Leichter Regen möglich und frische Brise,5.85,1582243200,0,10.858,256,19.4,8.75
2,0.46,0.68,0.71,0.73,rain,348.1,,0.628,0.44,rain,1021.6,Leichter Regen möglich und frische Brise,5.15,1582246800,0,11.035,159,17.96,7.72
3,-1.67,0.8,-0.98,0.73,rain,352.7,,0.3158,0.37,rain,1023.8,Leichter Regen möglich,3.49,1582250400,0,16.093,19,15.81,7.64
4,-3.44,0.86,-2.51,0.72,partly-cloudy-night,355.7,,0.1311,0.25,rain,1025.7,Überwiegend bewölkt,2.02,1582254000,0,16.093,283,14.01,7.29
5,-4.46,0.8,-3.43,0.73,partly-cloudy-night,356.5,0.036,0.0552,0.15,snow,1027.2,Überwiegend bewölkt,0.96,1582257600,0,16.093,279,13.07,6.48
6,-4.72,0.68,-3.68,0.74,partly-cloudy-night,355.7,0.0151,0.0195,0.08,snow,1028.6,Überwiegend bewölkt,0.34,1582261200,0,16.093,261,12.44,5.41
7,-4.11,0.62,-3.63,0.76,partly-cloudy-night,357.7,0.0101,0.0126,0.06,snow,1029.7,Überwiegend bewölkt,0.09,1582264800,0,16.093,276,9.91,3.91
8,-3.81,0.72,-3.66,0.75,partly-cloudy-day,356.8,0.0083,0.0109,0.05,snow,1030.5,Überwiegend bewölkt,0.34,1582268400,0,16.093,308,9.52,3.93
9,-3.42,0.88,-3.59,0.72,cloudy,355.0,0.0038,0.0058,0.05,snow,1030.9,Stark bewölkt,0.93,1582272000,0,16.093,243,9.56,4.42
10,-2.87,1.0,-3.56,0.69,cloudy,353.4,,0.0,0.0,,1031.3,Stark bewölkt,1.53,1582275600,1,16.093,271,9.48,4.76
11,-1.97,1.0,-3.7,0.65,cloudy,352.0,,0.0,0.0,,1031.5,Stark bewölkt,2.26,1582279200,1,16.093,282,9.13,4.77
12,-0.57,0.99,-3.56,0.61,cloudy,350.6,,0.0062,0.07,rain,1031.5,Stark bewölkt,3.32,1582282800,2,16.093,254,8.67,4.63
13,1.37,0.94,-4.63,0.51,cloudy,348.9,,0.0072,0.05,rain,1031.5,Stark bewölkt,4.73,1582286400,2,16.093,265,7.01,4.29
14,3.47,0.8,-4.41,0.46,partly-cloudy-day,347.3,,0.0062,0.04,rain,1031.1,Überwiegend bewölkt,6.32,1582290000,1,16.093,229,6.97,4.03
15,3.99,0.62,-4.16,0.46,partly-cloudy-day,345.8,,0.0,0.0,,1030.5,Überwiegend bewölkt,6.7,1582293600,1,16.093,286,7.23,3.93
16,2.15,0.51,-3.95,0.52,partly-cloudy-day,344.5,,0.0,0.0,,1030.2,Leicht bewölkt,5.09,1582297200,0,16.093,263,7.11,3.7
17,1.52,0.54,-3.88,0.55,partly-cloudy-day,344.0,,0.0,0.0,,1030.3,Leicht bewölkt,4.29,1582300800,0,16.093,275,6.24,3.19
18,0.84,0.64,-3.64,0.61,partly-cloudy-night,343.8,,0.0,0.0,,1030.8,Überwiegend bewölkt,3.28,1582304400,0,16.093,227,4.99,2.53
19,0.7,0.75,-2.86,0.67,partly-cloudy-night,339.6,,0.0,0.0,,1031.2,Überwiegend bewölkt,2.72,1582308000,0,16.093,245,3.41,2.01
20,0.53,0.84,-2.75,0.69,partly-cloudy-night,338.3,,0.0,0.0,,1031.2,Überwiegend bewölkt,2.35,1582311600,0,16.093,244,2.81,1.79
21,0.15,0.93,-3.13,0.69,cloudy,337.2,,0.0,0.0,,1031.5,Stark bewölkt,1.98,1582315200,0,16.093,242,2.52,1.75
22,-0.22,0.99,-3.54,0.68,cloudy,336.5,,0.0051,0.02,rain,1031.5,Stark bewölkt,1.65,1582318800,0,16.093,237,2.35,1.75
23,-0.46,1.0,-3.4,0.7,cloudy,336.6,,0.0,0.0,,1031.4,Stark bewölkt,1.48,1582322400,0,16.093,230,2.24,1.78
