,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.79,1.0,-0.48,0.85,snow,356.1,0.1598,0.3206,0.55,snow,998.7,Leichter Schneefall möglich,1.74,1612738800,0,9.816,229,5.48,2.33
1,-0.62,1.0,-0.58,0.85,snow,350.6,0.1339,0.3249,0.55,snow,998.1,Leichter Schneefall möglich,1.67,1612742400,0,16.093,269,5.22,2.09
2,-0.9,1.0,-1.31,0.83,rain,347.9,,0.1678,0.38,rain,997.8,Nieselregen möglich,1.3,1612746000,0,16.093,260,4.44,1.96
3,-0.97,0.99,-1.29,0.84,snow,345.6,0.0415,0.0987,0.29,snow,997.6,Leichter Schneefall möglich,1.12,1612749600,0,8.03,245,4.3,1.86
4,-0.91,0.95,-1.37,0.85,cloudy,345.3,0.0283,0.0603,0.23,snow,997.5,Stark bewölkt,0.95,1612753200,0,10.162,233,4.18,1.66
5,-1.2,0.98,-1.6,0.85,cloudy,345.4,0.0312,0.0566,0.2,snow,997.6,Stark bewölkt,0.62,1612756800,0,9.937,230,4.42,1.6
6,-1.98,0.94,-1.91,0.86,cloudy,346.6,0.0503,0.0657,0.2,snow,997.6,Stark bewölkt,0.09,1612760400,0,8.884,230,5.1,1.72
7,-2.61,0.9,-2.09,0.87,cloudy,346.1,0.0772,0.0962,0.21,snow,997.8,Stark bewölkt,-0.13,1612764000,0,13.62,223,5.31,2.0
8,-2.26,0.86,-1.91,0.86,partly-cloudy-day,347.4,0.0453,0.0674,0.18,snow,997.6,Überwiegend bewölkt,0.18,1612767600,0,16.093,222,4.53,2.01
9,-1.65,0.7,-1.7,0.83,partly-cloudy-day,350.1,0.0222,0.0385,0.18,snow,997.7,Überwiegend bewölkt,0.87,1612771200,0,9.698,214,4.59,2.18
10,-0.5,0.67,-1.66,0.77,partly-cloudy-day,352.2,0.0109,0.0263,0.17,snow,997.3,Überwiegend bewölkt,1.93,1612774800,1,7.181,219,4.86,2.27
11,0.11,0.71,-1.74,0.73,partly-cloudy-day,353.6,,0.0327,0.17,rain,997.1,Überwiegend bewölkt,2.62,1612778400,1,5.338,225,5.13,2.46
12,0.79,0.84,-1.74,0.7,partly-cloudy-day,355.7,,0.0507,0.18,rain,996.6,Überwiegend bewölkt,3.15,1612782000,1,7.68,235,4.67,2.41
13,0.5,0.89,-1.63,0.72,rain,361.3,,0.1293,0.3,rain,996.7,Nieselregen möglich,2.87,1612785600,1,3.036,245,4.04,2.37
14,-0.18,1.0,-1.62,0.79,snow,364.7,0.178,0.2522,0.5,snow,996.2,Leichter Schneefall möglich,1.64,1612789200,1,0.543,251,3.6,1.7
15,-0.16,1.0,-0.86,0.84,snow,367.7,0.2119,0.3001,0.53,snow,996.1,Leichter Schneefall möglich,1.62,1612792800,1,4.506,253,3.0,1.67
16,-0.66,1.0,-0.53,0.87,snow,369.4,0.1834,0.271,0.52,snow,996.2,Leichter Schneefall möglich,1.45,1612796400,0,0.569,242,3.58,1.91
17,-1.79,0.99,-1.02,0.86,snow,369.5,0.2084,0.2913,0.47,snow,996.8,Leichter Schneefall möglich,1.06,1612800000,0,2.677,228,7.23,2.52
18,-2.53,0.99,-1.54,0.86,snow,371.6,0.3114,0.4048,0.45,snow,997.4,Schneefall,0.52,1612803600,0,7.933,307,6.97,2.62
19,-3.29,0.99,-1.73,0.88,snow,369.0,0.3198,0.3981,0.37,snow,998.4,Schneefall,0.04,1612807200,0,6.522,282,5.86,2.83
20,-3.8,1.0,-2.4,0.88,snow,365.7,0.2778,0.3058,0.29,snow,999.0,Schneefall,-0.62,1612810800,0,4.917,221,4.29,2.54
21,-3.99,0.98,-2.92,0.88,cloudy,363.2,0.2228,0.2276,0.18,snow,999.8,Stark bewölkt,-1.18,1612814400,0,3.322,5,3.35,2.13
22,-4.3,0.94,-3.36,0.88,cloudy,362.9,0.1297,0.1252,0.13,snow,1000.4,Stark bewölkt,-1.63,1612818000,0,4.095,302,3.89,1.96
23,-4.64,0.94,-3.66,0.87,cloudy,362.8,0.0845,0.0789,0.09,snow,1000.9,Stark bewölkt,-1.85,1612821600,0,4.097,275,4.54,2.02
