,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-6.47,1.0,-4.13,0.87,cloudy,305.3,0.0835,0.077,0.02,snow,1019.5,Stark bewölkt,-2.24,1610665200,0,7.76,87,6.05,3.3
1,-7.37,0.98,-5.57,0.83,cloudy,309.2,0.0212,0.0182,0.01,snow,1019.6,Stark bewölkt,-3.1,1610668800,0,13.73,110,5.16,3.15
2,-7.13,0.99,-5.98,0.81,cloudy,311.6,0.0074,0.0063,0.01,snow,1019.6,Stark bewölkt,-3.23,1610672400,0,16.093,107,5.22,2.76
3,-7.6,0.99,-6.38,0.81,cloudy,313.2,,0.0,0.0,,1019.7,Stark bewölkt,-3.56,1610676000,0,16.093,103,5.18,2.83
4,-8.1,1.0,-6.92,0.81,cloudy,312.6,,0.0,0.0,,1019.8,Stark bewölkt,-4.08,1610679600,0,16.093,100,4.68,2.72
5,-8.98,0.98,-7.97,0.8,cloudy,312.2,,0.0,0.0,,1020.2,Stark bewölkt,-5.04,1610683200,0,16.093,99,4.23,2.49
6,-10.07,1.0,-9.4,0.78,cloudy,313.6,,0.0,0.0,,1020.4,Stark bewölkt,-6.25,1610686800,0,16.093,100,3.3,2.23
7,-11.04,0.95,-9.96,0.79,cloudy,312.8,,0.0,0.0,,1020.0,Stark bewölkt,-6.85,1610690400,0,16.093,86,4.91,2.43
8,-11.47,0.94,-10.09,0.8,cloudy,315.2,,0.0,0.0,,1020.6,Stark bewölkt,-7.29,1610694000,0,16.093,82,4.99,2.36
9,-11.4,0.91,-9.83,0.82,cloudy,317.0,,0.0,0.0,,1022.0,Stark bewölkt,-7.29,1610697600,0,16.093,80,5.46,2.31
10,-10.17,0.77,-8.99,0.82,partly-cloudy-day,319.2,,0.0,0.0,,1022.7,Überwiegend bewölkt,-6.37,1610701200,0,16.093,79,5.88,2.2
11,-8.18,0.78,-7.98,0.78,partly-cloudy-day,321.2,,0.0,0.0,,1023.2,Überwiegend bewölkt,-4.76,1610704800,1,16.093,69,5.43,2.12
12,-6.5,0.82,-6.94,0.75,partly-cloudy-day,322.6,,0.0,0.0,,1023.3,Überwiegend bewölkt,-3.2,1610708400,1,16.093,52,5.04,2.24
13,-5.41,0.74,-6.58,0.72,partly-cloudy-day,320.5,,0.0,0.0,,1023.8,Überwiegend bewölkt,-2.19,1610712000,1,16.093,36,5.19,2.32
14,-4.17,0.76,-6.55,0.69,partly-cloudy-day,324.8,,0.0,0.0,,1023.8,Überwiegend bewölkt,-1.62,1610715600,1,16.093,17,4.96,1.87
15,-4.84,0.72,-6.38,0.72,partly-cloudy-day,329.6,,0.0,0.0,,1024.1,Überwiegend bewölkt,-2.0,1610719200,0,13.816,13,5.03,2.04
16,-5.49,0.62,-6.28,0.75,partly-cloudy-day,334.4,,0.0,0.0,,1024.7,Überwiegend bewölkt,-2.54,1610722800,0,11.246,10,4.9,2.05
17,-6.49,0.75,-6.85,0.78,partly-cloudy-night,337.9,,0.0,0.0,,1026.1,Überwiegend bewölkt,-3.62,1610726400,0,7.923,6,4.54,1.87
18,-6.81,0.86,-7.31,0.79,partly-cloudy-night,340.1,0.008,0.0061,0.01,snow,1027.2,Überwiegend bewölkt,-4.28,1610730000,0,5.143,4,4.0,1.6
19,-7.24,0.7,-8.82,0.75,partly-cloudy-night,336.8,,0.0,0.0,,1027.9,Überwiegend bewölkt,-5.06,1610733600,0,15.109,22,2.23,1.35
20,-5.05,0.74,-8.59,0.76,partly-cloudy-night,338.9,0.0175,0.0128,0.01,snow,1028.3,Überwiegend bewölkt,-5.05,1610737200,0,16.093,54,1.72,1.08
21,-5.27,0.73,-8.51,0.78,partly-cloudy-night,342.9,0.0478,0.0344,0.01,snow,1028.6,Überwiegend bewölkt,-5.27,1610740800,0,15.384,201,1.7,1.04
22,-7.15,0.76,-7.57,0.82,partly-cloudy-night,347.5,0.071,0.0522,0.01,snow,1028.8,Überwiegend bewölkt,-4.9,1610744400,0,9.286,278,2.53,1.4
23,-7.45,0.76,-7.81,0.82,partly-cloudy-night,350.3,0.0708,0.0511,0.01,snow,1029.1,Überwiegend bewölkt,-5.15,1610748000,0,8.417,282,2.59,1.41
