,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,18.4,0.75,10.82,0.61,18.4,1565474400,0,10.003,191.0,,0.87
1,17.22,0.75,11.41,0.69,17.22,1565478000,0,10.003,221.0,,0.62
2,16.22,0.75,11.41,0.73,16.22,1565481600,0,10.003,161.0,,0.87
3,16.22,1.0,11.83,0.75,16.22,1565485200,0,10.003,200.0,,0.62
4,16.22,0.44,11.83,0.75,16.22,1565488800,0,10.003,,,0.0
5,14.64,0.19,11.41,0.81,14.64,1565492400,0,10.003,180.0,,0.87
6,13.64,0.44,11.41,0.86,13.64,1565496000,0,10.003,210.0,,0.62
7,14.22,0.0,11.41,0.83,14.22,1565499600,0,10.003,210.0,,0.62
8,17.81,0.0,12.41,0.71,17.81,1565503200,1,10.003,262.0,,1.5
9,19.23,0.0,12.0,0.63,19.23,1565506800,2,10.003,180.0,,1.08
10,20.64,0.0,12.59,0.6,20.64,1565510400,3,10.003,180.0,,2.16
11,22.64,0.08,12.0,0.51,22.64,1565514000,5,10.003,196.0,,2.81
12,24.22,0.33,11.58,0.45,24.22,1565517600,5,10.003,195.0,,3.72
13,24.22,0.75,11.58,0.45,24.22,1565521200,5,10.003,204.0,,4.31
14,25.22,0.44,11.58,0.43,25.22,1565524800,6,10.003,210.0,7.2,4.69
15,26.81,0.19,9.83,0.34,26.81,1565528400,6,10.003,241.0,7.2,3.9
16,25.22,1.0,9.83,0.38,25.22,1565532000,3,10.003,239.0,,4.51
17,24.22,0.75,9.41,0.39,24.22,1565535600,3,10.003,290.0,,4.6
18,22.05,0.33,10.58,0.48,22.05,1565539200,2,10.003,302.0,,6.7
19,18.64,0.52,12.41,0.67,18.64,1565542800,1,10.003,298.0,9.8,4.6
20,18.22,0.62,10.99,0.63,18.22,1565546400,0,10.003,292.0,,2.81
21,16.22,0.52,12.41,0.78,16.22,1565550000,0,10.003,245.0,,2.81
22,15.81,0.77,14.0,0.89,15.81,1565553600,0,10.003,240.0,,1.08
23,15.81,0.66,14.0,0.89,15.81,1565557200,0,10.003,256.0,,2.73
