,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,1.21,0.0,-5.17,0.47,5.22,1555020000,0,10.003,41,8.21,5.91
1,0.63,0.0,-5.58,0.49,4.23,1555023600,0,10.003,36,,4.51
2,0.5,0.0,-5.58,0.49,4.23,1555027200,0,10.003,30,,4.77
3,0.13,0.0,-5.58,0.5,3.82,1555030800,0,10.003,35,,4.47
4,-0.25,0.0,-5.58,0.52,3.22,1555034400,0,10.003,24,,3.88
5,-0.7,0.75,-5.58,0.54,2.81,1555038000,0,10.003,17,,3.79
6,-1.28,0.19,-5.58,0.56,2.22,1555041600,0,10.003,16,,3.59
7,-2.09,0.44,-4.99,0.61,1.63,1555045200,0,10.003,5,,3.72
8,0.3,1.0,-5.58,0.5,3.82,1555048800,0,10.003,35,,4.18
9,0.5,0.75,-4.58,0.53,4.23,1555052400,1,10.003,41,,4.77
10,0.77,0.19,-3.99,0.52,5.12,1555056000,2,10.003,30,,6.7
11,2.92,0.33,-4.16,0.47,6.22,1555059600,3,10.003,46,7.7,4.88
12,3.8,0.33,-3.99,0.45,7.22,1555063200,5,10.003,35,,5.76
13,4.13,0.19,-3.57,0.45,7.64,1555066800,6,10.003,35,8.21,6.32
14,4.1,0.52,-3.57,0.45,7.64,1555070400,5,10.003,49,,6.41
15,4.49,0.57,-3.57,0.46,7.22,1555074000,4,10.003,30,,4.18
16,4.2,0.42,-4.58,0.43,7.22,1555077600,3,10.003,23,,4.79
17,4.0,0.08,-4.58,0.43,7.22,1555081200,2,10.003,35,,5.26
18,3.16,0.29,-4.58,0.46,6.22,1555084800,1,10.003,12,,4.38
19,3.16,0.75,-4.58,0.46,6.22,1555088400,0,10.003,19,,4.38
20,3.31,0.9,-4.58,0.46,6.22,1555092000,0,10.003,23,,4.09
21,2.71,0.9,-4.58,0.48,5.64,1555095600,0,10.003,20,,3.88
22,2.38,0.9,-4.58,0.49,5.22,1555099200,0,10.003,20,,3.59
23,1.78,0.77,-3.57,0.55,4.64,1555102800,0,10.003,25,,3.43
