,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,9.23,0.0,6.41,0.83,9.23,1558562400,0,10.003,170.0,0.41
1,7.81,0.0,6.41,0.91,7.81,1558566000,0,10.003,308.0,1.3
2,7.81,0.0,5.41,0.85,7.81,1558569600,0,10.003,249.0,1.09
3,7.4,0.0,6.0,0.91,7.4,1558573200,0,10.003,337.0,1.09
4,7.4,0.0,5.59,0.88,7.4,1558576800,0,10.003,180.0,0.41
5,6.99,0.0,5.59,0.91,6.99,1558580400,0,10.003,251.0,0.41
6,6.81,0.0,5.0,0.88,6.81,1558584000,0,10.003,,0.0
7,7.81,0.0,6.0,0.88,7.81,1558587600,0,10.003,210.0,0.41
8,10.22,0.0,8.0,0.86,10.22,1558591200,1,10.003,221.0,0.62
9,12.22,0.0,8.0,0.75,12.22,1558594800,2,10.003,,0.0
10,14.64,0.0,9.0,0.69,14.64,1558598400,4,10.003,191.0,0.87
11,16.64,0.19,9.41,0.62,16.64,1558602000,6,6.715,210.0,0.62
12,18.22,0.08,8.0,0.51,18.22,1558605600,7,10.003,211.0,2.81
13,19.23,0.19,8.59,0.5,19.23,1558609200,8,10.003,193.0,3.69
14,20.23,0.0,7.59,0.44,20.23,1558612800,8,10.003,198.0,3.39
15,20.64,0.0,6.41,0.4,20.64,1558616400,7,10.003,258.0,1.96
16,20.81,0.19,6.99,0.41,20.81,1558620000,5,10.003,290.0,1.85
17,21.23,0.0,6.17,0.38,21.23,1558623600,4,10.003,216.0,2.16
18,21.23,0.0,6.58,0.39,21.23,1558627200,2,10.003,180.0,3.01
19,20.64,0.0,6.58,0.4,20.64,1558630800,1,10.003,219.0,2.3
20,19.64,0.0,7.41,0.45,19.64,1558634400,0,10.003,195.0,2.3
21,17.81,0.0,7.41,0.51,17.81,1558638000,0,10.003,200.0,1.75
22,15.4,0.0,8.0,0.61,15.4,1558641600,0,10.003,180.0,0.41
23,12.22,0.0,8.0,0.75,12.22,1558645200,0,10.003,200.0,0.41
