,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-4.11,0.53,-1.01,0.87,0.95,1548630000,0,10.003,264,13.4,5.72
1,-4.7,0.53,-1.63,0.89,-0.06,1548633600,0,10.003,251,,4.53
2,-4.62,0.53,-1.32,0.91,-0.06,1548637200,0,10.003,234,,4.41
3,-4.72,0.53,-1.01,0.93,-0.06,1548640800,0,10.003,228,,4.56
4,-4.72,0.36,-1.32,0.91,-0.06,1548644400,0,10.003,224,,4.56
5,-4.85,0.53,-2.0,0.89,-0.36,1548648000,0,10.003,219,,4.18
6,-6.46,0.53,-2.0,0.89,-0.36,1548651600,0,10.003,230,,7.2
7,-4.82,0.75,-1.32,0.91,-0.06,1548655200,0,10.003,230,,4.71
8,-5.1,0.65,-1.32,0.93,-0.36,1548658800,0,10.003,219,,4.56
9,-5.4,0.65,-1.63,0.91,-0.36,1548662400,0,8.625,223,,5.06
10,-4.44,0.75,-1.63,0.85,0.64,1548666000,0,10.003,228,10.3,5.59
11,-4.95,0.75,-1.63,0.85,0.64,1548669600,1,10.003,230,11.3,6.67
12,-5.17,0.75,-2.3,0.81,0.64,1548673200,1,10.003,230,12.39,7.17
13,-5.26,0.53,-2.61,0.77,0.95,1548676800,1,10.003,229,12.39,8.47
14,-4.57,0.75,-1.94,0.81,0.95,1548680400,1,8.625,230,14.02,6.71
15,-5.53,0.75,-1.23,0.9,0.26,1548684000,1,5.864,235,17.5,6.86
16,-5.47,0.75,-1.23,0.92,-0.06,1548687600,0,6.206,234,10.3,5.9
17,-5.71,0.75,-0.92,0.94,-0.06,1548691200,0,3.342,240,,6.4
18,-5.86,0.75,-0.61,0.98,-0.36,1548694800,0,3.283,246,,5.9
19,-5.76,0.75,-0.61,0.98,-0.36,1548698400,0,3.88,251,,5.72
20,-6.38,0.75,-0.61,0.98,-0.36,1548702000,0,6.299,256,,7.01
21,-6.75,0.61,-1.32,0.93,-0.36,1548705600,0,7.583,265,,7.89
22,-6.63,0.61,-1.01,0.95,-0.36,1548709200,0,7.893,265,,7.59
23,-5.76,0.61,-2.0,0.89,-0.36,1548712800,0,8.763,257,,5.7
