,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,8.11,0.92,7.69,0.92,8.95,1556834400,0,10.003,216,1.84
1,6.68,0.75,6.99,0.94,7.96,1556838000,0,10.003,235,2.15
2,6.82,0.75,7.31,0.96,7.96,1556841600,0,10.003,230,2.0
3,6.45,0.92,7.31,0.98,7.65,1556845200,0,10.003,236,2.0
4,5.74,0.75,6.99,0.96,7.65,1556848800,0,10.003,263,2.91
5,5.99,0.75,6.99,0.96,7.65,1556852400,0,10.003,246,2.56
6,6.11,0.75,6.99,0.96,7.65,1556856000,0,10.003,262,2.41
7,5.33,0.75,6.99,0.96,7.65,1556859600,0,7.927,297,3.6
8,5.51,0.75,6.99,0.96,7.65,1556863200,1,8.005,303,3.29
9,3.62,0.75,6.31,0.96,6.96,1556866800,2,6.311,316,5.4
10,4.12,0.75,5.62,0.91,6.96,1556870400,3,9.383,305,4.29
11,5.62,0.75,5.62,0.87,7.65,1556874000,4,8.142,291,3.1
12,7.16,0.75,4.63,0.77,8.33,1556877600,5,9.691,299,2.11
13,7.59,0.75,4.63,0.74,9.02,1556881200,5,10.003,307,2.6
14,10.72,0.75,4.32,0.65,10.72,1556884800,5,10.003,290,2.6
15,10.72,0.53,4.69,0.66,10.72,1556888400,5,10.003,270,2.44
16,11.02,0.53,2.93,0.57,11.02,1556892000,4,10.003,297,2.6
17,11.33,0.36,3.62,0.59,11.33,1556895600,3,10.003,302,4.14
18,11.33,0.36,4.63,0.63,11.33,1556899200,1,10.003,306,4.32
19,10.64,0.36,3.93,0.63,10.64,1556902800,0,10.003,321,5.09
20,8.02,0.19,4.63,0.71,9.64,1556906400,0,10.003,330,3.1
21,8.49,0.19,3.93,0.69,9.33,1556910000,0,10.003,337,1.91
22,8.1,0.19,4.63,0.76,8.64,1556913600,0,10.003,11,1.5
23,7.96,,5.31,0.83,7.96,1556917200,0,10.003,50,0.5
