,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.98,0.0,-2.41,0.63,3.98,1551308400,0,10.003,273.0,,1.3
1,2.39,0.0,-2.41,0.71,2.39,1551312000,0,10.003,210.0,,0.41
2,1.99,0.0,-2.41,0.73,1.99,1551315600,0,10.003,276.0,,1.09
3,-0.81,0.0,-2.58,0.78,0.81,1551319200,0,10.003,230.0,,1.49
4,0.81,0.0,-3.16,0.75,0.81,1551322800,0,10.003,221.0,,0.87
5,1.4,0.0,-2.0,0.78,1.4,1551326400,0,10.003,210.0,,0.62
6,0.98,0.0,-1.83,0.82,0.98,1551330000,0,10.003,230.0,,0.62
7,0.98,0.0,-2.0,0.81,0.98,1551333600,0,10.003,210.0,,0.87
8,1.4,0.0,-2.58,0.75,1.4,1551337200,0,10.003,210.0,,1.08
9,4.81,0.0,0.42,0.73,4.81,1551340800,1,10.003,230.0,,0.87
10,8.23,0.0,0.99,0.6,8.23,1551344400,1,10.003,210.0,,1.08
11,11.63,0.0,2.41,0.53,11.63,1551348000,2,10.003,223.0,,4.0
12,14.05,0.19,3.42,0.49,14.05,1551351600,2,10.003,217.0,,4.09
13,15.22,0.75,4.01,0.47,15.22,1551355200,2,10.003,234.0,,4.68
14,17.22,0.0,4.42,0.43,17.22,1551358800,2,10.003,253.0,,5.91
15,18.81,0.0,4.42,0.39,18.81,1551362400,2,10.003,269.0,,5.45
16,18.22,0.75,4.42,0.4,18.22,1551366000,1,10.003,262.0,,9.39
17,16.64,0.44,5.41,0.47,16.64,1551369600,0,10.003,254.0,14.91,7.4
18,14.05,0.62,4.83,0.54,14.05,1551373200,0,10.003,257.0,13.4,10.42
19,12.64,0.9,3.83,0.55,12.64,1551376800,0,10.003,260.0,16.5,7.78
20,11.63,0.77,3.42,0.57,11.63,1551380400,0,10.003,246.0,,5.06
21,11.22,0.66,4.42,0.63,11.22,1551384000,0,10.003,246.0,,6.91
22,10.63,0.66,5.41,0.7,10.63,1551387600,0,10.003,243.0,,6.41
23,10.63,,5.41,0.7,10.63,1551391200,0,,,,
