,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,18.27,0.75,11.07,0.63,18.27,1564956000,0,10.003,150.0,2.09
1,16.33,0.75,12.0,0.76,16.33,1564959600,0,10.003,281.0,0.34
2,16.33,0.75,12.0,0.76,16.33,1564963200,0,10.003,,0.0
3,15.64,0.75,12.69,0.83,15.64,1564966800,0,10.003,170.0,0.5
4,15.33,0.44,12.69,0.84,15.33,1564970400,0,10.003,191.0,1.0
5,14.64,0.75,12.69,0.88,14.64,1564974000,0,10.003,,
6,15.33,0.27,11.69,0.79,15.33,1564977600,0,10.003,244.0,1.16
7,15.33,0.36,13.38,0.88,15.33,1564981200,0,10.003,162.0,2.09
8,15.33,0.36,14.07,0.92,15.33,1564984800,1,10.003,351.0,2.25
9,16.67,0.36,14.69,0.88,16.64,1564988400,2,10.003,264.0,1.69
10,17.34,0.75,14.69,0.84,17.34,1564992000,3,10.003,131.0,1.5
11,20.01,0.75,15.69,0.76,19.96,1564995600,4,10.003,64.0,2.09
12,22.64,0.36,14.0,0.58,22.64,1564999200,6,10.003,200.0,2.09
13,24.65,0.36,13.31,0.49,24.65,1565002800,7,10.003,91.0,2.6
14,24.96,0.75,13.0,0.47,24.96,1565006400,5,10.003,144.0,3.07
15,26.65,0.75,14.38,0.47,26.65,1565010000,5,10.003,126.0,3.22
16,27.65,0.44,13.38,0.41,27.65,1565013600,5,10.003,309.0,3.57
17,26.65,0.75,13.69,0.45,26.65,1565017200,3,10.003,288.0,3.52
18,24.04,0.36,15.69,0.6,24.03,1565020800,2,10.003,2.0,1.35
19,24.65,0.36,15.31,0.56,24.65,1565024400,1,10.003,350.0,2.6
20,24.65,0.75,15.31,0.56,24.65,1565028000,0,10.003,300.0,0.5
21,22.12,0.75,17.0,0.74,21.95,1565031600,0,10.003,128.0,0.85
22,21.15,0.75,17.0,0.78,20.96,1565035200,0,10.003,200.0,1.0
23,20.05,0.75,16.0,0.78,19.96,1565038800,0,10.003,,
