,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.2,1.0,3.65,0.78,7.22,1546297200,0,5.382,144,,1.75
1,7.22,0.9,4.24,0.81,7.22,1546300800,0,2.529,200,,1.08
2,6.22,0.9,3.65,0.84,6.22,1546304400,0,0.896,191,,1.08
3,5.11,0.9,3.65,0.84,6.22,1546308000,0,0.896,200,,1.7
4,5.11,0.9,3.65,0.84,6.22,1546311600,0,0.779,200,,1.7
5,3.82,1.0,4.24,0.87,6.22,1546315200,0,3.488,233,,3.22
6,4.67,1.0,4.24,0.84,6.81,1546318800,0,7.727,235,,3.01
7,4.33,1.0,3.24,0.76,7.22,1546322400,0,10.003,247,,4.51
8,4.85,0.9,2.65,0.71,7.64,1546326000,0,10.003,257,,4.51
9,4.73,0.9,1.67,0.66,7.64,1546329600,0,10.003,255,,4.77
10,5.09,0.9,1.67,0.66,7.64,1546333200,0,10.003,266,,4.01
11,4.2,0.9,1.67,0.66,7.64,1546336800,0,10.003,265,,6.12
12,4.24,0.9,1.06,0.63,7.64,1546340400,1,10.003,272,,6.0
13,3.37,0.9,2.24,0.71,7.22,1546344000,1,10.003,258,,6.99
14,3.67,0.9,2.24,0.71,7.22,1546347600,0,10.003,251,,6.12
15,3.97,0.9,2.24,0.71,7.22,1546351200,0,10.003,248,,5.35
16,3.88,0.9,3.24,0.76,7.22,1546354800,0,7.727,251,,5.55
17,3.56,0.9,3.65,0.78,7.22,1546358400,0,8.759,243,,6.41
18,4.26,0.9,3.65,0.78,7.22,1546362000,0,10.003,259,,4.68
19,3.24,0.9,2.24,0.71,7.22,1546365600,0,10.003,300,10.8,7.38
20,3.74,0.62,0.23,0.61,7.22,1546369200,0,10.003,294,,5.91
21,2.92,0.75,0.64,0.67,6.22,1546372800,0,10.003,301,7.7,4.89
22,2.01,0.66,-0.76,0.63,5.64,1546376400,0,10.003,305,16.5,5.26
23,2.39,0.77,-0.19,0.66,5.64,1546380000,0,10.003,293,12.39,4.47
