,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,10.57,,-0.61,0.46,10.57,1555884000,0.0,10.003,65,2.0
1,10.26,,-0.61,0.47,10.26,1555887600,0.0,10.003,60,3.1
2,5.71,,-1.32,0.56,6.88,1555891200,0.0,10.003,320,1.84
3,4.6,,-0.61,0.61,6.26,1555894800,0.0,10.003,323,2.25
4,5.61,,-1.32,0.57,6.65,1555898400,0.0,10.003,339,1.69
5,4.45,,-1.32,0.61,5.64,1555902000,0.0,10.003,30,1.69
6,2.41,,-2.0,0.64,4.26,1555905600,0.0,10.003,307,2.09
7,5.45,,-0.31,0.61,6.72,1555909200,,10.003,1,1.91
8,8.05,,1.38,0.59,9.09,1555912800,,10.003,75,2.09
9,11.09,,1.68,0.52,11.09,1555916400,,10.003,64,3.57
10,13.4,,2.07,0.46,13.4,1555920000,,10.003,72,3.98
11,15.4,,2.69,0.42,15.4,1555923600,,10.003,72,4.79
12,18.41,,3.0,0.36,18.41,1555927200,,10.003,75,6.54
13,20.03,,1.61,0.29,20.03,1555930800,,10.003,73,7.43
14,19.65,,3.0,0.33,19.65,1555934400,,10.003,77,6.36
15,20.65,,2.07,0.29,20.65,1555938000,,10.003,80,7.35
16,20.96,,2.37,0.29,20.96,1555941600,,10.003,73,6.86
17,21.64,,2.37,0.28,21.64,1555945200,,10.003,93,7.17
18,21.64,,1.68,0.27,21.64,1555948800,,10.003,80,6.83
19,20.34,,0.99,0.28,20.34,1555952400,,10.003,83,6.01
20,18.65,0.75,0.69,0.3,18.65,1555956000,0.0,10.003,81,4.41
21,16.26,0.75,0.69,0.35,16.26,1555959600,0.0,10.003,71,4.06
22,14.57,0.75,0.37,0.38,14.57,1555963200,0.0,10.003,65,3.37
23,14.95,0.75,0.37,0.37,14.95,1555966800,0.0,10.003,64,3.91
