,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.23,0.08,6.0,0.62,13.23,1568757600,0.0,10.003,353,,3.39
1,12.22,0.08,5.41,0.63,12.22,1568761200,0.0,10.003,350,,2.51
2,11.22,0.0,4.42,0.63,11.22,1568764800,0.0,10.003,355,,2.51
3,9.4,0.0,4.42,0.71,9.4,1568768400,0.0,10.003,11,,1.08
4,7.4,0.0,4.01,0.79,7.4,1568772000,0.0,10.003,191,,0.87
5,5.38,0.0,4.01,0.82,6.81,1568775600,0.0,10.003,305,,2.09
6,6.81,0.0,4.01,0.82,6.81,1568779200,0.0,10.003,290,,0.62
7,2.58,,4.01,0.93,5.12,1568782800,0.0,10.003,320,,3.1
8,5.74,,5.0,0.86,7.11,1568786400,,10.003,180,,2.09
9,11.22,0.0,6.0,0.7,11.22,1568790000,1.0,10.003,350,,2.09
10,13.12,0.19,6.0,0.62,13.12,1568793600,2.0,10.003,50,,2.09
11,15.12,0.19,6.0,0.54,15.12,1568797200,3.0,10.003,41,,2.6
12,16.22,0.19,6.0,0.51,16.22,1568800800,4.0,10.003,91,,3.63
13,16.64,0.29,5.0,0.46,16.64,1568804400,4.0,10.003,85,,2.51
14,17.22,0.29,4.01,0.41,17.22,1568808000,4.0,10.003,25,8.21,2.72
15,18.22,0.0,3.42,0.37,18.22,1568811600,4.0,10.003,30,,1.7
16,18.81,0.0,3.42,0.36,18.81,1568815200,2.0,10.003,354,,3.01
17,19.12,,4.01,0.37,19.12,1568818800,,10.003,11,,3.1
18,17.64,0.0,3.0,0.38,17.64,1568826000,0.0,10.003,355,,3.13
19,15.64,0.0,2.0,0.4,15.64,1568829600,0.0,10.003,359,,3.13
20,14.05,0.0,3.0,0.47,14.05,1568833200,0.0,10.003,12,,2.37
21,13.05,0.0,3.0,0.5,13.05,1568836800,0.0,10.003,8,,2.37
22,12.64,0.0,3.42,0.53,12.64,1568840400,0.0,10.003,12,,3.13
