,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.22,0.75,9.99,0.71,15.22,1558735200,0,10.003,224,,2.15
1,15.98,1.0,9.41,0.65,15.98,1558738800,0,10.003,254,,3.19
2,17.64,0.66,9.99,0.61,17.64,1558742400,0,10.003,329,,3.1
3,15.64,0.62,10.41,0.71,15.64,1558746000,0,10.003,311,,1.5
4,15.22,0.66,10.41,0.73,15.22,1558749600,0,10.003,85,,1.73
5,14.81,0.44,9.83,0.72,14.81,1558753200,0,10.003,6,,2.98
6,13.81,1.0,8.83,0.72,13.81,1558756800,0,10.003,1,,3.9
7,13.64,0.0,8.65,0.72,13.64,1558760400,0,10.003,349,,3.77
8,15.05,0.44,7.82,0.62,15.05,1558764000,1,10.003,342,,2.6
9,16.64,0.75,8.0,0.57,16.64,1558767600,2,10.003,321,,3.52
10,18.22,0.52,8.42,0.53,18.22,1558771200,4,10.003,12,,3.27
11,18.81,0.66,6.41,0.44,18.81,1558774800,4,10.003,0,,1.5
12,20.23,0.66,5.24,0.37,20.23,1558778400,5,10.003,297,,2.72
13,20.64,0.19,4.83,0.35,20.64,1558782000,8,10.003,315,,3.3
14,21.23,0.75,5.59,0.36,21.23,1558785600,5,10.003,300,11.3,1.9
15,20.81,0.19,6.58,0.4,20.81,1558789200,7,10.003,304,11.8,3.22
16,22.23,0.0,6.58,0.36,22.23,1558792800,6,10.003,340,9.3,3.6
17,22.23,0.44,7.76,0.39,22.23,1558796400,3,10.003,330,,4.22
18,21.64,0.44,7.59,0.4,21.64,1558800000,2,10.003,331,11.8,5.35
19,21.23,0.0,6.58,0.39,21.23,1558803600,1,10.003,316,,3.88
20,20.06,0.0,6.41,0.41,20.06,1558807200,0,10.003,315,,4.22
21,18.05,0.66,6.99,0.48,18.05,1558810800,0,10.003,315,,3.22
22,17.64,0.66,7.82,0.53,17.64,1558814400,0,10.003,4,,2.16
23,17.22,0.66,7.82,0.54,17.22,1558818000,0,10.003,19,,2.72
