,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,15.22,0.0,7.24,0.59,15.22,1568584800,0,10.003,240.0,,1.85
1,14.98,0.0,6.83,0.58,14.98,1568588400,0,10.003,,,0.0
2,12.98,0.0,7.41,0.69,12.98,1568592000,0,10.003,161.0,,0.62
3,11.81,0.0,7.41,0.74,11.81,1568595600,0,10.003,240.0,,0.21
4,10.81,0.0,7.41,0.8,10.81,1568599200,0,10.003,,,0.0
5,10.4,0.19,6.99,0.79,10.4,1568602800,0,10.003,263.0,,1.3
6,10.4,0.44,8.0,0.85,10.4,1568606400,0,10.003,300.0,,2.09
7,11.39,0.44,8.0,0.8,11.39,1568610000,0,10.003,311.0,,2.09
8,12.4,1.0,9.0,0.8,12.4,1568613600,0,10.003,,,0.0
9,13.4,0.44,9.99,0.8,13.4,1568617200,1,10.003,170.0,,0.62
10,15.22,0.44,10.41,0.73,15.22,1568620800,2,10.003,240.0,,0.62
11,17.64,0.75,10.58,0.63,17.64,1568624400,2,10.003,240.0,,1.5
12,19.23,0.75,10.58,0.57,19.23,1568628000,3,10.003,240.0,,0.62
13,20.23,1.0,11.58,0.58,20.23,1568631600,3,10.003,221.0,,1.5
14,21.23,1.0,12.0,0.56,21.23,1568635200,3,10.003,215.0,,2.51
15,22.23,0.75,11.41,0.5,22.23,1568638800,3,10.003,200.0,,0.87
16,23.22,0.75,10.82,0.46,23.22,1568642400,2,10.003,259.0,,2.39
17,23.22,0.75,10.66,0.45,23.22,1568646000,1,10.003,261.0,,2.68
18,22.64,1.0,9.41,0.43,22.64,1568649600,0,10.003,274.0,,3.1
19,22.23,1.0,9.99,0.46,22.23,1568653200,0,10.003,295.0,,2.81
20,20.81,0.66,11.41,0.55,20.81,1568656800,0,10.003,348.0,,3.19
21,18.64,0.52,12.59,0.68,18.64,1568660400,0,10.003,336.0,,3.3
22,18.64,0.52,12.0,0.65,18.64,1568664000,0,10.003,350.0,,3.69
23,18.22,0.9,13.0,0.72,18.22,1568667600,0,10.003,3.0,8.21,4.42
