,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,2.03,0.68,2.96,0.89,partly-cloudy-night,290.8,0.0,0.0,,1026.5,Überwiegend bewölkt,4.58,1578870000,0,16.093,214,7.35,2.97
1,2.09,0.7,2.94,0.9,partly-cloudy-night,290.5,0.0094,0.05,rain,1026.2,Überwiegend bewölkt,4.4,1578873600,0,16.093,211,5.99,2.61
2,2.17,0.78,2.99,0.9,partly-cloudy-night,289.3,0.0072,0.04,rain,1026.1,Überwiegend bewölkt,4.49,1578877200,0,16.093,201,5.72,2.65
3,2.24,0.89,3.19,0.9,cloudy,287.8,0.0,0.0,,1026.0,Stark bewölkt,4.67,1578880800,0,16.093,197,6.16,2.83
4,2.08,0.97,3.04,0.9,cloudy,288.1,0.0,0.0,,1025.6,Stark bewölkt,4.57,1578884400,0,16.093,193,6.51,2.89
5,1.98,0.99,3.02,0.9,cloudy,291.0,0.0,0.0,,1025.2,Stark bewölkt,4.45,1578888000,0,16.093,193,6.54,2.82
6,2.21,0.99,2.8,0.91,cloudy,295.6,0.0145,0.06,rain,1024.6,Stark bewölkt,4.21,1578891600,0,16.093,192,6.49,2.23
7,2.23,0.98,2.77,0.91,cloudy,300.8,0.0109,0.07,rain,1024.3,Stark bewölkt,4.14,1578895200,0,16.093,190,6.37,2.14
8,2.36,0.99,2.85,0.91,cloudy,306.8,0.0,0.0,,1024.0,Stark bewölkt,4.14,1578898800,0,16.093,191,6.21,2.0
9,2.52,0.99,2.84,0.9,cloudy,313.4,0.0,0.0,,1023.8,Stark bewölkt,4.33,1578902400,0,16.093,188,6.0,2.06
10,2.6,0.99,2.6,0.88,cloudy,318.9,0.0,0.0,,1023.3,Stark bewölkt,4.39,1578906000,0,16.093,185,5.78,2.06
11,2.9,0.99,2.46,0.85,cloudy,322.4,0.0,0.0,,1022.9,Stark bewölkt,4.69,1578909600,0,16.093,190,5.51,2.11
12,3.63,0.99,2.8,0.84,cloudy,324.6,0.0109,0.05,rain,1021.9,Stark bewölkt,5.29,1578913200,1,16.093,192,5.23,2.07
13,4.47,0.9,3.33,0.82,cloudy,325.9,0.018,0.06,rain,1021.1,Stark bewölkt,6.09,1578916800,1,16.093,191,4.5,2.18
14,4.11,0.94,3.12,0.83,cloudy,328.7,0.0176,0.09,rain,1020.4,Stark bewölkt,5.76,1578920400,0,16.093,179,4.88,2.15
15,4.75,0.96,2.51,0.76,cloudy,330.5,0.0102,0.06,rain,1019.6,Stark bewölkt,6.38,1578924000,0,16.093,179,5.3,2.24
16,4.71,0.97,2.53,0.76,cloudy,333.5,0.0079,0.04,rain,1018.9,Stark bewölkt,6.38,1578927600,0,16.093,178,5.46,2.29
17,4.22,0.98,2.61,0.79,cloudy,337.4,0.0082,0.03,rain,1019.0,Stark bewölkt,5.97,1578931200,0,16.093,177,5.51,2.29
18,4.09,0.95,3.11,0.83,cloudy,341.8,0.0284,0.04,rain,1018.3,Stark bewölkt,5.86,1578934800,0,16.093,176,5.5,2.3
19,3.81,0.93,3.88,0.87,cloudy,347.8,0.0233,0.03,rain,1018.0,Stark bewölkt,5.86,1578938400,0,16.093,178,7.1,2.63
20,4.17,0.94,4.13,0.88,cloudy,350.3,0.0,0.0,,1017.4,Stark bewölkt,5.94,1578942000,0,16.093,184,7.56,2.32
21,4.34,0.94,4.24,0.89,cloudy,351.7,0.0,0.0,,1016.9,Stark bewölkt,5.92,1578945600,0,16.093,188,7.99,2.1
22,4.42,0.95,4.23,0.89,cloudy,351.9,0.0,0.0,,1016.6,Stark bewölkt,5.82,1578949200,0,16.093,183,8.28,1.91
23,4.09,0.78,3.99,0.89,partly-cloudy-night,350.5,0.0,0.0,,1015.7,Überwiegend bewölkt,5.61,1578952800,0,16.093,189,8.32,1.99
