,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.23,0.66,9.99,0.81,13.23,1559944800,0,10.003,167,,2.3
1,12.81,0.19,9.41,0.8,12.81,1559948400,0,10.003,215,,2.44
2,13.81,0.75,8.42,0.7,13.81,1559952000,0,10.003,197,,4.47
3,13.23,1.0,8.42,0.73,13.23,1559955600,0,10.003,196,,3.52
4,13.23,0.75,9.0,0.76,13.23,1559959200,0,10.003,170,,4.22
5,14.22,0.66,6.99,0.62,14.22,1559962800,0,10.003,221,,4.77
6,13.23,0.52,6.41,0.63,13.23,1559966400,0,10.003,225,12.39,6.29
7,13.64,0.66,5.59,0.58,13.64,1559970000,0,10.003,221,10.8,7.32
8,14.22,0.52,5.0,0.54,14.22,1559973600,1,10.003,226,10.8,8.8
9,15.22,0.9,6.0,0.54,15.22,1559977200,2,10.003,226,11.3,10.13
10,15.22,0.9,6.0,0.54,15.22,1559980800,3,10.003,225,11.82,7.69
11,15.64,0.9,6.0,0.53,15.64,1559984400,4,10.003,231,11.8,7.86
12,15.64,0.9,6.58,0.55,15.64,1559988000,5,10.003,234,12.41,7.4
13,16.64,0.66,6.41,0.51,16.64,1559991600,6,10.003,215,11.3,8.57
14,18.64,0.52,6.58,0.45,18.64,1559995200,6,10.003,225,12.12,7.61
15,19.23,0.44,6.58,0.44,19.23,1559998800,6,10.003,232,11.3,8.0
16,19.05,0.75,6.99,0.45,19.05,1560002400,4,10.003,225,,6.74
17,19.23,1.0,6.0,0.42,19.23,1560006000,3,10.003,236,,7.28
18,19.81,1.0,6.0,0.4,19.81,1560009600,2,10.003,226,10.8,5.55
19,19.05,0.75,6.0,0.42,19.05,1560013200,1,10.003,240,,6.29
20,19.05,0.19,6.0,0.42,19.05,1560016800,0,10.003,240,,5.08
21,17.64,0.44,6.58,0.48,17.64,1560020400,0,10.003,234,,3.92
22,14.64,0.0,6.99,0.6,14.64,1560024000,0,10.003,226,,1.96
23,13.23,0.0,7.41,0.68,13.23,1560027600,0,10.003,191,,0.87
