,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,16.81,1.0,14.0,0.84,16.81,1560204000,0,10.003,232,3.6
1,16.22,0.08,14.0,0.87,16.22,1560207600,0,10.003,210,1.08
2,16.22,0.52,13.41,0.83,16.22,1560211200,0,10.003,191,1.08
3,15.28,0.29,14.41,0.95,15.22,1560214800,0,10.003,200,1.08
4,15.28,0.52,14.41,0.95,15.22,1560218400,0,9.587,234,3.6
5,14.22,0.85,13.41,0.95,14.22,1560222000,0,10.003,238,3.48
6,14.22,0.75,13.0,0.92,14.22,1560225600,0,9.414,242,2.81
7,14.22,0.9,13.59,0.96,14.22,1560229200,0,10.003,260,2.89
8,14.27,0.9,14.0,0.99,14.22,1560232800,1,10.003,258,3.3
9,15.12,0.75,13.0,0.87,15.12,1560236400,2,10.003,240,2.6
10,17.64,0.75,13.0,0.74,17.64,1560240000,3,10.003,30,2.6
11,18.22,0.77,13.0,0.72,18.22,1560243600,4,10.003,63,2.6
12,19.23,0.77,13.0,0.67,19.23,1560247200,5,10.003,77,2.39
13,20.23,0.75,13.0,0.63,20.23,1560250800,5,10.003,98,2.09
14,19.23,0.9,13.0,0.67,19.23,1560254400,5,10.003,234,2.37
15,20.23,0.9,13.0,0.63,20.23,1560258000,4,10.003,330,0.87
16,20.23,0.77,12.41,0.61,20.23,1560261600,4,10.003,54,2.51
17,20.23,0.66,12.41,0.61,20.23,1560265200,3,10.003,300,0.87
18,20.23,0.66,13.0,0.63,20.23,1560268800,2,10.003,319,1.96
19,20.64,0.52,12.59,0.6,20.64,1560272400,1,10.003,350,1.96
20,21.23,0.66,12.59,0.58,21.23,1560276000,0,10.003,290,0.87
21,19.64,0.66,13.41,0.67,19.64,1560279600,0,10.003,291,1.96
22,18.22,0.66,14.0,0.76,18.22,1560283200,0,10.003,316,1.96
23,18.64,0.66,13.41,0.72,18.64,1560286800,0,10.003,321,1.75
