,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,21.64,0.33,9.99,0.47,21.64,1562018400,0,10.003,330,,4.01
1,19.23,0.0,9.41,0.53,19.23,1562025600,0,10.003,344,8.21,3.61
2,18.22,0.0,9.0,0.55,18.22,1562029200,0,10.003,349,,3.56
3,16.39,0.0,9.0,0.62,16.39,1562032800,0,10.003,36,,2.68
4,14.4,0.0,9.0,0.7,14.4,1562036400,0,10.003,20,,2.6
5,14.4,0.0,9.0,0.7,14.4,1562040000,0,10.003,355,,1.85
6,16.64,0.0,9.99,0.65,16.64,1562043600,0,10.003,20,,1.08
7,17.64,0.0,9.58,0.59,17.64,1562047200,1,10.003,11,,1.96
8,19.23,0.08,9.0,0.52,19.23,1562050800,2,10.003,5,7.7,2.81
9,20.81,0.18,8.42,0.45,20.81,1562054400,4,10.003,346,,3.77
10,22.81,0.08,8.0,0.39,22.81,1562061600,8,10.003,358,,3.48
11,23.8,0.0,6.99,0.34,23.8,1562065200,9,10.003,350,,2.6
12,24.22,0.19,7.41,0.34,24.22,1562068800,8,10.003,346,,2.37
13,24.39,0.0,7.41,0.34,24.39,1562072400,8,10.003,290,,1.5
14,24.81,0.0,6.99,0.32,24.81,1562076000,6,10.003,350,,2.72
15,25.81,0.0,6.99,0.3,25.81,1562079600,4,10.003,342,8.21,3.3
16,25.22,0.0,6.99,0.31,25.22,1562083200,3,10.003,351,,3.22
17,25.22,0.0,6.99,0.31,25.22,1562086800,1,10.003,356,,3.52
18,24.63,0.0,6.99,0.32,24.63,1562090400,0,10.003,6,,3.43
19,22.64,0.0,7.41,0.38,22.64,1562094000,0,10.003,356,,3.72
20,21.05,0.0,7.41,0.41,21.05,1562097600,0,10.003,2,,3.43
21,20.06,0.19,7.59,0.44,20.06,1562101200,0,10.003,13,,3.59
