,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.42,0.91,4.55,0.76,cloudy,298.1,0.0,0.0,,1018.0,Stark bewölkt,8.63,1581807600,0,16.093,202,13.01,3.8
1,6.82,0.92,4.44,0.73,cloudy,299.0,0.0,0.0,,1017.8,Stark bewölkt,9.0,1581811200,0,16.093,202,13.54,3.91
2,7.77,0.93,3.95,0.67,cloudy,300.6,0.0,0.0,,1016.8,Stark bewölkt,9.84,1581814800,0,16.093,196,13.71,4.07
3,10.16,0.95,4.24,0.67,cloudy,299.2,0.0,0.0,,1015.6,Stark bewölkt,10.16,1581818400,0,16.093,201,14.58,4.81
4,10.44,0.97,4.42,0.66,cloudy,297.4,0.0,0.0,,1015.0,Stark bewölkt,10.44,1581822000,0,16.093,206,15.18,5.36
5,10.61,0.97,4.43,0.66,cloudy,295.2,0.0,0.0,,1014.7,Stark bewölkt,10.61,1581825600,0,16.093,209,15.19,5.41
6,10.53,1.0,4.31,0.65,cloudy,292.6,0.0,0.0,,1015.0,Stark bewölkt,10.53,1581829200,0,16.093,209,14.91,5.34
7,10.37,1.0,4.27,0.66,cloudy,291.4,0.0,0.0,,1014.9,Stark bewölkt,10.37,1581832800,0,16.093,201,14.97,5.33
8,10.54,1.0,4.88,0.68,cloudy,292.7,0.0,0.0,,1014.8,Stark bewölkt,10.54,1581836400,0,16.093,203,15.44,5.6
9,10.82,1.0,5.53,0.7,cloudy,295.4,0.0062,0.04,rain,1014.6,Stark bewölkt,10.82,1581840000,0,16.093,207,16.12,6.05
10,11.23,1.0,5.79,0.69,cloudy,297.3,0.0072,0.04,rain,1014.3,Stark bewölkt,11.23,1581843600,1,16.093,209,16.69,6.35
11,12.24,1.0,5.68,0.64,cloudy,297.7,0.0062,0.03,rain,1013.8,Stark bewölkt,12.24,1581847200,1,16.093,208,16.68,6.49
12,13.8,0.97,5.34,0.57,cloudy,297.4,0.0051,0.02,rain,1013.2,Stark bewölkt,13.8,1581850800,2,16.093,209,17.15,6.7
13,15.1,0.99,5.2,0.52,cloudy,297.1,0.0,0.0,,1012.4,Stark bewölkt,15.1,1581854400,2,16.093,208,17.38,6.84
14,17.09,0.98,4.44,0.43,wind,289.6,0.0,0.0,,1010.8,Frische Brise und stark bewölkt,17.09,1581858000,1,16.093,210,17.51,7.48
15,17.41,0.97,5.62,0.46,wind,290.3,0.0,0.0,,1009.8,Frische Brise und stark bewölkt,17.41,1581861600,1,16.093,213,17.93,7.53
16,16.03,0.97,6.4,0.53,wind,291.6,0.0,0.0,,1009.2,Frische Brise und stark bewölkt,16.03,1581865200,0,16.093,216,18.12,7.56
17,15.61,0.97,6.23,0.54,wind,292.6,0.0,0.0,,1008.8,Frische Brise und stark bewölkt,15.61,1581868800,0,16.093,215,18.26,7.34
18,15.19,0.97,6.06,0.54,wind,293.9,0.0,0.0,,1009.3,Frische Brise und stark bewölkt,15.19,1581872400,0,16.093,214,18.73,7.34
19,15.26,0.97,6.49,0.56,wind,298.4,0.0051,0.01,rain,1009.1,Frische Brise und stark bewölkt,15.26,1581876000,0,16.093,208,18.46,7.46
20,15.04,0.97,6.65,0.57,wind,306.2,0.0,0.0,,1008.5,Frische Brise und stark bewölkt,15.04,1581879600,0,16.093,209,18.98,7.48
21,14.88,0.97,6.55,0.57,wind,316.1,0.0,0.0,,1008.2,Frische Brise und stark bewölkt,14.88,1581883200,0,16.093,212,19.57,7.67
22,14.67,0.97,6.42,0.58,wind,324.7,0.0,0.0,,1008.1,Frische Brise und stark bewölkt,14.67,1581886800,0,16.093,216,20.0,7.68
23,14.48,0.99,6.6,0.59,wind,330.3,0.0203,0.02,rain,1009.4,Frische Brise und stark bewölkt,14.48,1581890400,0,16.093,221,20.19,7.49
