,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,17.57,0.75,14.31,0.81,17.57,1563746400,0,10.003,267.0,1.5
1,16.95,0.44,14.62,0.86,16.95,1563750000,0,10.003,323.0,1.16
2,16.26,0.44,14.31,0.88,16.26,1563753600,0,10.003,,0.0
3,15.26,0.75,13.62,0.9,15.26,1563757200,0,10.003,300.0,1.04
4,14.26,0.75,13.62,0.96,14.26,1563760800,0,10.003,311.0,0.34
5,14.36,0.75,14.26,1.0,14.26,1563764400,0,10.003,,0.0
6,13.95,0.75,13.31,0.96,13.95,1563768000,0,10.003,311.0,0.69
7,14.67,0.75,14.0,0.96,14.64,1563771600,0,10.003,,0.0
8,17.08,0.75,15.0,0.88,17.03,1563775200,1,10.003,113.0,1.16
9,19.1,0.75,15.69,0.81,19.03,1563778800,2,10.003,260.0,1.0
10,21.05,0.75,15.69,0.72,21.02,1563782400,3,10.003,,
11,23.72,0.36,14.62,0.57,23.72,1563786000,5,10.003,184.0,0.81
12,25.33,0.36,15.0,0.53,25.33,1563789600,6,10.003,285.0,2.09
13,25.64,0.36,13.38,0.47,25.64,1563793200,7,10.003,295.0,2.6
14,27.04,0.75,13.69,0.44,26.96,1563796800,5,10.003,1.0,3.29
15,27.65,0.75,13.38,0.41,27.65,1563800400,5,10.003,210.0,4.11
16,28.34,0.75,13.38,0.4,28.34,1563804000,4,10.003,329.0,2.95
17,28.34,0.75,12.69,0.38,28.34,1563807600,3,10.003,8.0,3.1
18,27.96,0.75,12.69,0.39,27.96,1563811200,2,10.003,122.0,2.0
19,27.27,0.75,13.0,0.41,27.27,1563814800,1,10.003,11.0,2.76
20,26.96,0.75,13.0,0.42,26.96,1563818400,0,10.003,336.0,2.26
21,24.96,0.75,12.31,0.45,24.96,1563822000,0,10.003,31.0,2.41
22,22.95,0.75,12.62,0.52,22.95,1563825600,0,10.003,2.0,1.69
23,21.27,0.75,11.62,0.54,21.27,1563829200,0,10.003,336.0,2.09
