,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,12.27,0.44,11.62,0.96,12.27,1560376800,0,10.003,34,1.5
1,11.57,0.75,11.57,1.0,11.57,1560380400,0,10.003,336,1.5
2,11.57,0.75,11.57,1.0,11.57,1560384000,0,10.003,86,1.16
3,12.27,0.75,12.0,0.98,12.27,1560387600,0,10.003,41,1.5
4,11.96,0.75,11.96,1.0,11.96,1560391200,0,10.003,50,2.09
5,12.64,0.75,12.0,0.96,12.64,1560394800,0,7.737,11,1.5
6,11.96,0.75,11.96,1.0,11.96,1560398400,0,8.049,80,1.16
7,12.64,0.75,12.64,1.0,12.64,1560402000,0,9.383,60,2.09
8,13.64,0.53,12.69,0.94,13.64,1560405600,1,10.003,90,1.5
9,16.02,0.75,11.62,0.75,16.02,1560409200,2,10.003,131,1.5
10,16.33,0.36,12.0,0.76,16.33,1560412800,4,10.003,87,1.5
11,17.65,0.19,11.69,0.68,17.65,1560416400,6,10.003,77,2.25
12,19.65,0.19,12.07,0.62,19.65,1560420000,8,10.003,54,1.69
13,19.96,0.27,10.38,0.54,19.96,1560423600,8,10.003,110,1.5
14,20.65,0.44,9.75,0.5,20.65,1560427200,7,10.003,41,1.0
15,20.96,0.44,10.45,0.51,20.96,1560430800,6,10.003,50,2.09
16,22.64,0.19,10.76,0.47,22.64,1560434400,6,10.003,278,1.35
17,21.95,0.19,10.76,0.49,21.95,1560438000,4,10.003,281,2.09
18,21.95,0.19,11.07,0.5,21.95,1560441600,2,10.003,330,3.48
19,21.95,0.19,11.07,0.5,21.95,1560445200,1,10.003,330,3.6
20,21.27,0.19,11.07,0.52,21.27,1560448800,0,10.003,357,3.44
21,20.27,0.19,11.76,0.58,20.27,1560452400,0,10.003,4,2.26
22,17.57,0.19,11.38,0.67,17.57,1560456000,0,10.003,0,1.16
23,15.89,0.19,11.38,0.75,15.89,1560459600,0,10.003,255,1.34
