,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,9.64,,6.99,0.84,9.64,1569103200,0,10.003,281.0,0.69
1,7.48,,6.69,0.89,8.33,1569106800,0,10.003,311.0,1.76
2,6.36,,5.31,0.85,7.65,1569110400,0,10.003,275.0,2.11
3,6.4,0.44,5.69,0.89,7.33,1569114000,0,10.003,309.0,1.69
4,5.23,0.44,4.32,0.89,5.95,1569117600,0,10.003,277.0,1.35
5,5.95,0.75,5.95,1.0,5.95,1569121200,0,9.07,292.0,0.5
6,4.95,0.75,4.95,1.0,4.95,1569124800,0,9.07,,0.0
7,4.26,0.75,4.26,1.0,4.26,1569128400,0,10.003,80.0,0.5
8,4.95,0.75,4.95,1.0,4.95,1569132000,0,10.003,,
9,8.02,0.75,6.69,0.91,8.02,1569135600,1,10.003,101.0,0.85
10,9.33,0.75,7.69,0.89,9.33,1569139200,2,10.003,260.0,1.0
11,11.02,0.75,8.38,0.84,11.02,1569142800,2,10.003,,
12,14.71,0.75,9.38,0.7,14.71,1569146400,3,10.003,120.0,1.5
13,17.71,0.75,10.68,0.63,17.71,1569150000,3,10.003,270.0,1.0
14,19.03,0.75,10.68,0.58,19.03,1569153600,3,10.003,92.0,1.91
15,20.34,0.75,10.99,0.55,20.34,1569157200,3,10.003,87.0,2.09
16,20.65,0.75,10.99,0.54,20.65,1569160800,2,10.003,110.0,1.5
17,21.33,0.75,10.99,0.52,21.33,1569164400,1,10.003,80.0,1.5
18,20.65,0.75,10.3,0.52,20.65,1569168000,0,10.003,109.0,1.69
19,19.27,0.75,12.38,0.64,19.27,1569171600,0,10.003,74.0,0.81
20,17.65,0.75,11.31,0.66,17.65,1569175200,0,10.003,71.0,2.6
21,15.57,0.75,10.93,0.74,15.57,1569178800,0,10.003,358.0,1.69
22,15.26,0.75,12.31,0.83,15.26,1569182400,0,10.003,328.0,1.91
23,13.95,0.75,11.62,0.86,13.95,1569186000,0,10.003,323.0,0.65
