,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-0.59,,-3.57,0.8,-0.59,1550012400,0,,,
1,-0.59,0.75,-3.99,0.78,-0.59,1550016000,0,10.003,5.0,1.3
2,-0.59,0.19,-3.57,0.8,-0.59,1550019600,0,10.003,180.0,0.87
3,-1.61,,-3.57,0.86,-1.61,1550023200,0,,,
4,-2.18,0.0,-4.58,0.84,-2.18,1550026800,0,10.003,251.0,0.21
5,-2.18,0.0,-4.58,0.84,-2.18,1550030400,0,10.003,230.0,0.62
6,-4.25,0.0,-4.58,0.84,-2.18,1550034000,0,10.003,268.0,1.5
7,-2.18,0.0,-4.58,0.84,-2.18,1550037600,0,10.003,191.0,0.62
8,-2.18,0.0,-3.99,0.87,-2.18,1550041200,0,10.003,200.0,0.62
9,-1.97,0.08,-2.58,0.84,-0.19,1550044800,0,10.003,318.0,1.5
10,1.8,0.08,-1.59,0.78,1.8,1550048400,1,10.003,191.0,0.62
11,3.64,0.08,-1.17,0.71,3.64,1550052000,1,10.003,210.0,1.08
12,4.64,0.08,-1.17,0.66,4.64,1550055600,2,10.003,230.0,0.87
13,5.53,0.0,-0.59,0.6,6.63,1550059200,2,10.003,180.0,1.75
14,5.81,0.0,-2.76,0.49,7.22,1550062800,1,10.003,221.0,2.16
15,6.48,0.0,-2.17,0.5,7.64,1550066400,1,10.003,239.0,1.96
16,7.64,0.0,-1.75,0.51,7.64,1550070000,0,10.003,270.0,0.62
17,7.22,0.19,-1.75,0.53,7.22,1550073600,0,10.003,,0.0
18,5.81,0.0,-1.59,0.59,5.81,1550077200,0,10.003,210.0,0.21
19,2.59,0.0,-1.59,0.68,3.82,1550080800,0,10.003,30.0,1.5
20,1.21,0.33,-2.17,0.78,1.21,1550088000,0,10.003,350.0,0.62
21,0.81,0.0,-2.58,0.78,0.81,1550091600,0,10.003,,0.0
22,-0.19,0.0,-2.58,0.84,-0.19,1550095200,0,10.003,170.0,0.21
