,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,15.57,0.44,10.68,0.73,15.57,1563400800,0,10.003,267.0,1.35
1,15.26,0.75,10.68,0.74,15.26,1563404400,0,10.003,268.0,1.19
2,12.58,0.75,9.99,0.84,12.58,1563408000,0,10.003,,0.0
3,12.58,0.75,9.69,0.83,12.58,1563411600,0,10.003,270.0,1.0
4,11.96,0.44,9.99,0.88,11.96,1563415200,0,10.003,240.0,0.5
5,10.57,0.75,9.99,0.96,10.57,1563418800,0,10.003,230.0,1.5
6,11.26,0.75,9.99,0.92,11.26,1563422400,0,10.003,99.0,1.16
7,11.26,0.75,10.68,0.96,11.26,1563426000,0,10.003,230.0,1.5
8,12.64,0.75,11.38,0.92,12.64,1563429600,1,10.003,189.0,0.81
9,16.72,0.75,11.38,0.71,16.72,1563433200,2,10.003,251.0,1.5
10,18.72,0.75,10.99,0.61,18.72,1563436800,3,10.003,,
11,21.02,0.75,11.31,0.54,21.02,1563440400,4,10.003,230.0,2.09
12,22.33,0.36,10.3,0.46,22.33,1563444000,7,10.003,210.0,2.6
13,23.64,0.36,10.3,0.43,23.64,1563447600,7,10.003,251.0,4.11
14,23.64,0.44,9.99,0.42,23.64,1563451200,7,10.003,315.0,4.11
15,23.95,0.44,8.31,0.37,23.95,1563454800,6,10.003,312.0,3.44
16,24.96,0.44,7.69,0.33,24.96,1563458400,5,10.003,276.0,3.91
17,25.64,0.44,7.69,0.32,25.64,1563462000,4,10.003,294.0,4.9
18,24.96,0.44,7.69,0.33,24.96,1563465600,2,10.003,314.0,3.95
19,24.65,0.75,8.38,0.36,24.65,1563469200,1,10.003,322.0,2.95
20,23.64,0.75,9.06,0.4,23.64,1563472800,0,10.003,337.0,2.09
21,21.95,0.75,10.07,0.47,21.95,1563476400,0,10.003,332.0,1.6
22,20.27,0.75,12.14,0.6,20.27,1563480000,0,10.003,,0.0
23,19.65,0.75,11.76,0.6,19.65,1563483600,0,10.003,161.0,1.5
