,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,7.13,0.36,6.69,0.88,8.64,1554674400,0,10.003,230,2.62
1,7.25,0.36,6.31,0.87,8.33,1554678000,0,10.003,205,2.0
2,6.11,0.75,6.31,0.91,7.65,1554681600,0,9.383,240,2.41
3,6.6,0.83,6.31,0.91,7.65,1554685200,0,9.07,240,1.84
4,6.6,0.83,5.62,0.87,7.65,1554688800,0,8.452,222,1.84
5,4.77,0.83,6.31,0.98,6.65,1554692400,0,8.452,227,2.6
6,5.44,0.75,6.0,0.96,6.65,1554696000,0,8.452,198,1.84
7,4.11,0.75,6.0,0.96,6.65,1554699600,0,8.763,230,3.6
8,5.14,0.53,6.0,0.96,6.65,1554703200,0,7.83,215,2.15
9,5.25,0.53,6.0,0.91,7.33,1554706800,1,9.07,210,3.1
10,7.56,0.75,6.0,0.83,8.71,1554710400,2,9.383,225,2.15
11,7.28,0.75,6.0,0.81,9.02,1554714000,3,10.003,240,3.1
12,10.02,0.75,6.0,0.76,10.02,1554717600,4,10.003,203,2.31
13,10.33,0.75,5.0,0.7,10.33,1554721200,4,10.003,251,4.11
14,11.71,0.75,5.69,0.67,11.71,1554724800,4,10.003,146,1.84
15,11.33,0.75,5.69,0.68,11.33,1554728400,4,10.003,221,1.5
16,11.33,0.75,6.0,0.7,11.33,1554732000,3,10.003,111,2.25
17,11.33,0.83,6.0,0.7,11.33,1554735600,2,10.003,120,1.5
18,11.33,0.53,5.69,0.68,11.33,1554739200,1,10.003,341,1.5
19,11.33,0.36,6.38,0.72,11.33,1554742800,0,10.003,314,1.6
20,8.33,0.75,6.69,0.82,9.64,1554750000,0,10.003,288,2.6
21,9.64,0.75,6.0,0.78,9.64,1554753600,0,10.003,183,0.65
22,8.64,0.36,6.0,0.83,8.64,1554757200,0,10.003,264,1.0
