,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.46,0.19,1.82,0.69,7.22,1547420400,0,10.003,304,11.8,6.7
1,3.19,0.44,1.82,0.69,7.22,1547424000,0,10.003,300,12.9,7.56
2,3.33,0.42,1.25,0.66,7.22,1547427600,0,10.003,309,13.9,7.12
3,3.77,0.57,1.82,0.71,6.63,1547431200,0,10.003,272,10.3,4.18
4,2.94,0.75,1.82,0.71,6.63,1547434800,0,10.003,286,,6.09
5,2.0,0.77,1.41,0.74,5.64,1547438400,0,10.003,288,,5.29
6,1.88,0.77,1.82,0.76,5.64,1547442000,0,10.003,278,,5.58
7,2.82,0.9,2.24,0.76,6.22,1547445600,0,10.003,284,,5.09
8,3.14,0.9,2.24,0.78,5.81,1547449200,0,10.003,290,8.21,3.52
9,2.22,0.9,2.24,0.81,5.22,1547452800,0,10.003,274,,3.85
10,2.69,0.9,1.82,0.76,5.81,1547456400,0,9.177,301,,4.31
11,0.74,0.9,1.25,0.81,4.23,1547460000,1,10.003,334,,4.31
12,1.46,0.9,0.83,0.75,4.81,1547463600,1,10.003,298,,4.31
13,1.14,0.18,0.23,0.7,5.22,1547467200,1,10.003,315,10.8,6.09
14,2.16,0.33,-0.76,0.63,5.81,1547470800,1,10.003,322,9.3,5.42
15,2.66,0.33,-1.17,0.59,6.22,1547474400,0,10.003,315,9.8,5.47
16,2.45,0.33,-1.17,0.59,6.22,1547478000,0,10.003,312,,6.0
17,0.95,0.66,-0.59,0.69,4.64,1547481600,0,10.003,308,7.2,4.88
18,-0.16,0.08,-1.75,0.68,3.64,1547485200,0,10.003,324,10.3,4.6
19,-0.8,0.08,-2.17,0.68,3.22,1547488800,0,10.003,308,9.8,4.83
20,-0.72,0.19,-2.17,0.71,2.63,1547492400,0,10.003,249,,3.52
21,0.36,0.9,-2.17,0.68,3.22,1547496000,0,10.003,235,,3.01
22,0.23,0.9,-2.17,0.68,3.22,1547499600,0,10.003,253,,3.19
23,-0.39,0.9,-1.17,0.73,3.22,1547503200,0,10.003,276,,4.11
