,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.72,0.55,5.44,0.76,partly-cloudy-night,328.2,0.1008,0.08,rain,1012.5,Leicht bewölkt,9.5,1580598000,0,16.093,274,14.62,5.67
1,5.92,0.43,4.88,0.76,partly-cloudy-night,329.0,0.0301,0.03,rain,1013.2,Leicht bewölkt,8.83,1580601600,0,16.093,264,14.28,5.55
2,5.12,0.35,2.27,0.67,partly-cloudy-night,330.5,0.0068,0.02,rain,1014.1,Leicht bewölkt,8.09,1580605200,0,16.093,259,12.8,5.19
3,4.59,0.29,2.84,0.72,clear-night,329.8,0.0,0.0,,1014.8,Klar,7.51,1580608800,0,16.093,257,12.03,4.73
4,4.21,0.27,3.24,0.77,clear-night,328.9,0.0,0.0,,1014.8,Klar,6.96,1580612400,0,16.093,248,11.2,4.12
5,4.22,0.34,3.31,0.79,partly-cloudy-night,327.5,0.0,0.0,,1014.7,Leicht bewölkt,6.64,1580616000,0,16.093,238,9.62,3.39
6,4.51,0.48,3.37,0.81,partly-cloudy-night,325.6,0.0,0.0,,1014.8,Leicht bewölkt,6.44,1580619600,0,16.093,228,7.85,2.62
7,5.23,0.6,3.96,0.82,partly-cloudy-night,324.2,0.01,0.07,rain,1014.4,Überwiegend bewölkt,6.74,1580623200,0,16.093,218,6.73,2.18
8,5.61,0.77,5.77,0.91,rain,322.2,0.1206,0.44,rain,1013.5,Nieselregen möglich,7.09,1580626800,0,16.093,202,6.19,2.21
9,5.97,0.91,7.23,0.98,rain,323.0,0.484,0.79,rain,1012.6,Leichter Regen,7.57,1580630400,0,12.59,196,8.2,2.47
10,6.29,1.0,8.16,1.0,rain,324.1,0.8676,0.84,rain,1011.7,Leichter Regen,8.16,1580634000,0,9.535,195,10.2,3.01
11,6.7,1.0,8.85,1.0,rain,325.4,0.9415,0.84,rain,1010.7,Regen,8.85,1580637600,1,12.644,201,11.91,3.79
12,7.4,1.0,9.47,0.98,rain,327.1,0.8053,0.83,rain,1009.8,Leichter Regen,9.83,1580641200,1,16.093,213,13.61,4.94
13,10.76,1.0,9.9,0.94,rain,328.1,0.6063,0.77,rain,1009.0,Leichter Regen,10.76,1580644800,1,16.093,224,14.89,5.74
14,11.92,0.99,10.18,0.89,rain,326.5,0.2341,0.44,rain,1007.9,Leichter Regen möglich,11.92,1580648400,1,16.093,230,14.75,5.87
15,12.84,0.99,10.76,0.87,rain,325.5,0.0702,0.33,rain,1007.9,Nieselregen möglich,12.84,1580652000,1,16.093,245,15.51,6.39
16,12.71,0.99,10.89,0.89,cloudy,325.1,0.0523,0.24,rain,1008.2,Stark bewölkt,12.71,1580655600,0,16.093,255,15.69,6.91
17,12.77,0.99,9.92,0.83,cloudy,326.4,0.0482,0.19,rain,1009.1,Stark bewölkt,12.77,1580659200,0,16.093,259,15.88,7.01
18,12.77,0.98,8.95,0.78,cloudy,328.4,0.0344,0.13,rain,1010.3,Stark bewölkt,12.77,1580662800,0,16.093,260,15.57,6.87
19,12.71,0.98,8.27,0.74,cloudy,329.2,0.0251,0.11,rain,1011.4,Stark bewölkt,12.71,1580666400,0,16.093,261,15.13,6.55
20,12.4,0.96,8.03,0.75,cloudy,327.9,0.0,0.0,,1012.2,Stark bewölkt,12.4,1580670000,0,16.093,259,13.24,5.57
21,11.88,0.99,7.9,0.77,cloudy,325.6,0.0,0.0,,1012.6,Stark bewölkt,11.88,1580673600,0,16.093,260,13.08,5.28
22,11.39,0.98,7.58,0.77,cloudy,323.8,0.0,0.0,,1012.6,Stark bewölkt,11.39,1580677200,0,16.093,260,12.89,5.03
23,11.02,0.98,7.02,0.76,cloudy,322.4,0.0,0.0,,1013.2,Stark bewölkt,11.02,1580680800,0,16.093,244,13.11,4.82
