,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,16.72,0.01,10.01,0.65,clear-night,325.0,0.0051,0.01,rain,1022.7,Klar,16.72,1589839200,0,16.093,333,5.44,1.66
1,15.65,0.02,9.94,0.69,clear-night,323.2,0.0072,0.01,rain,1022.7,Klar,15.65,1589842800,0,16.093,315,4.07,1.31
2,14.77,0.02,9.82,0.72,clear-night,321.6,0.0083,0.01,rain,1022.6,Klar,14.77,1589846400,0,16.093,305,3.01,1.11
3,14.08,0.02,10.81,0.81,clear-night,322.1,0.0,0.0,,1022.5,Klar,14.08,1589850000,0,16.093,318,2.26,1.06
4,13.07,0.03,10.49,0.84,clear-night,321.5,0.0,0.0,,1022.1,Klar,13.07,1589853600,0,16.093,330,2.33,1.2
5,13.17,0.04,10.09,0.82,clear-night,321.3,0.0,0.0,,1021.9,Klar,13.17,1589857200,0,16.093,337,2.31,1.25
6,13.11,0.04,9.51,0.79,clear-day,321.9,0.0,0.0,,1021.9,Klar,13.11,1589860800,0,16.093,331,1.97,1.1
7,13.49,0.04,8.95,0.74,clear-day,322.9,0.0,0.0,,1022.4,Klar,13.49,1589864400,0,16.093,321,1.54,0.87
8,14.78,0.04,7.93,0.64,clear-day,325.5,0.0062,0.01,rain,1022.3,Klar,14.78,1589868000,1,16.093,338,0.89,0.6
9,16.72,0.03,6.69,0.52,clear-day,325.6,0.0083,0.01,rain,1022.4,Klar,16.72,1589871600,2,16.093,344,1.13,0.69
10,18.93,0.01,5.47,0.41,clear-day,325.2,0.0094,0.01,rain,1022.4,Klar,18.93,1589875200,4,16.093,356,1.66,0.83
11,20.71,0.0,4.8,0.35,clear-day,324.8,0.0094,0.01,rain,1022.3,Klar,20.71,1589878800,5,16.093,357,2.2,1.08
12,21.85,0.0,4.81,0.33,clear-day,324.7,0.0051,0.01,rain,1022.1,Klar,21.85,1589882400,7,16.093,356,2.64,1.28
13,22.75,0.01,5.48,0.33,clear-day,324.6,0.0,0.0,,1021.7,Klar,22.75,1589886000,8,16.093,348,3.09,1.56
14,23.8,0.03,5.87,0.31,clear-day,321.3,0.0,0.0,,1021.3,Klar,23.8,1589889600,7,16.093,335,2.89,1.57
15,24.41,0.07,6.34,0.31,clear-day,321.1,0.0,0.0,,1020.9,Klar,24.41,1589893200,6,16.093,333,3.3,2.13
16,24.8,0.1,6.94,0.32,clear-day,321.3,0.0,0.0,,1020.5,Klar,24.8,1589896800,5,16.093,333,3.77,2.59
17,23.7,0.17,7.49,0.35,clear-day,321.0,0.0,0.0,,1020.2,Klar,23.7,1589900400,3,16.093,331,4.44,2.96
18,23.93,0.15,8.44,0.37,clear-day,319.8,0.0,0.0,,1019.9,Klar,23.93,1589904000,2,16.093,329,4.82,3.11
19,23.55,0.11,9.56,0.41,clear-day,318.2,0.0,0.0,,1019.8,Klar,23.55,1589907600,1,16.093,327,5.4,3.06
20,22.91,0.11,10.24,0.45,clear-day,318.7,0.0,0.0,,1019.7,Klar,22.91,1589911200,0,16.093,327,5.37,2.8
21,21.81,0.08,10.63,0.49,clear-day,318.2,0.0,0.0,,1020.1,Klar,21.81,1589914800,0,16.093,334,5.58,2.79
22,20.53,0.05,10.61,0.53,clear-night,317.9,0.0,0.0,,1020.9,Klar,20.53,1589918400,0,16.093,347,5.71,2.75
23,19.29,0.03,10.63,0.57,clear-night,318.0,0.0,0.0,,1021.3,Klar,19.29,1589922000,0,16.093,359,5.8,2.71
