,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.0,0.75,0.32,0.7,5.33,1552086000,0.0,10.003,215.0,,2.87
1,2.85,0.75,0.32,0.7,5.33,1552089600,0.0,10.003,221.0,,3.07
2,2.52,0.75,0.99,0.74,5.33,1552093200,0.0,10.003,222.0,,3.57
3,3.37,0.75,1.68,0.74,6.03,1552096800,0.0,10.003,221.0,,3.56
4,2.7,0.53,1.68,0.76,5.64,1552100400,0.0,10.003,204.0,,3.91
5,2.96,0.53,2.0,0.74,6.34,1552104000,0.0,10.003,214.0,,5.1
6,2.32,0.53,2.0,0.74,6.34,1552107600,0.0,10.003,223.0,,6.73
7,1.24,0.53,2.37,0.78,5.95,1552111200,0.0,10.003,230.0,14.21,8.54
8,5.95,,2.07,0.76,5.95,1552114800,,,,,
9,1.99,0.53,3.39,0.8,6.65,1552118400,1.0,10.003,229.0,16.21,9.15
10,3.32,0.75,3.39,0.74,7.65,1552122000,2.0,10.003,240.0,14.98,9.09
11,3.83,0.75,3.39,0.74,7.65,1552125600,2.0,10.003,235.0,13.4,7.29
12,3.83,0.75,3.7,0.76,7.65,1552129200,3.0,10.003,246.0,16.5,7.29
13,4.96,0.75,3.7,0.71,8.64,1552132800,3.0,10.003,240.0,15.99,7.82
14,5.15,0.75,3.7,0.7,8.95,1552136400,2.0,10.003,245.0,19.01,8.59
15,5.8,0.75,3.7,0.7,8.95,1552140000,2.0,10.003,244.0,9.3,6.34
16,4.95,0.75,5.69,0.82,8.64,1552147200,0.0,10.003,233.0,11.8,7.85
17,4.72,0.75,5.0,0.78,8.64,1552150800,0.0,10.003,240.0,13.9,8.7
18,4.54,0.36,4.32,0.74,8.64,1552154400,0.0,10.003,240.0,15.99,9.45
19,4.57,0.36,4.32,0.74,8.64,1552158000,0.0,10.003,242.0,15.52,9.32
20,5.51,0.36,4.32,0.74,8.64,1552161600,0.0,10.003,240.0,15.4,6.03
21,5.34,0.36,4.32,0.74,8.64,1552165200,0.0,10.003,235.0,15.99,6.52
