,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,0.73,0.19,0.01,0.83,2.57,1551135600,0,10.003,330,1.84
1,-1.06,0.19,-0.7,0.85,1.58,1551139200,0,10.003,17,2.41
2,-0.73,0.19,-1.69,0.93,-0.73,1551142800,0,10.003,307,1.0
3,-2.83,0.19,-2.06,0.89,-0.42,1551146400,0,10.003,275,1.91
4,-0.06,0.19,-1.01,0.93,-0.06,1551150000,0,10.003,290,0.69
5,-1.03,0.44,-1.69,0.95,-1.03,1551153600,0,10.003,50,1.0
6,-1.03,0.44,-1.69,0.95,-1.03,1551157200,0,10.003,260,1.04
7,-1.35,0.44,-2.0,0.95,-1.35,1551160800,0,10.003,156,0.65
8,-2.36,0.75,-2.36,1.0,-2.36,1551164400,0,10.003,60,0.69
9,1.33,0.75,-0.31,0.89,1.33,1551168000,1,10.003,156,0.65
10,5.02,0.44,1.68,0.79,5.02,1551171600,1,10.003,2,0.5
11,6.8,0.19,2.0,0.66,8.02,1551175200,2,10.003,41,2.09
12,14.03,0.44,3.0,0.47,14.03,1551182400,3,10.003,350,2.09
13,15.02,0.44,0.94,0.38,15.02,1551186000,2,10.003,48,2.09
14,15.33,0.44,0.99,0.38,15.33,1551189600,1,10.003,17,2.79
15,16.33,0.75,1.68,0.37,16.33,1551193200,1,10.003,20,1.5
16,15.64,0.75,0.76,0.36,15.64,1551196800,0,10.003,15,2.6
17,13.64,0.75,2.37,0.46,13.64,1551200400,0,10.003,22,2.26
18,11.65,0.75,2.07,0.52,11.65,1551204000,0,10.003,16,2.6
19,7.51,0.44,0.37,0.59,7.96,1551207600,0,10.003,1,1.34
20,4.88,0.19,1.38,0.74,5.64,1551211200,0,10.003,277,1.35
21,6.03,,1.38,0.72,6.03,1551214800,0,10.003,265,0.85
22,2.04,,0.37,0.81,3.33,1551218400,0,10.003,267,1.5
