,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.22,1.0,10.99,0.92,12.22,1567980000,0,9.587,350.0,,3.32
1,12.22,1.0,10.99,0.92,12.22,1567983600,0,10.003,342.0,,2.68
2,12.22,0.77,10.99,0.92,12.22,1567987200,0,10.003,339.0,,2.39
3,11.81,0.77,10.58,0.92,11.81,1567990800,0,10.003,311.0,,1.5
4,11.39,0.66,9.99,0.91,11.39,1567994400,0,10.003,210.0,,0.87
5,11.81,0.66,9.99,0.89,11.81,1567998000,0,10.003,221.0,,0.62
6,11.22,1.0,9.99,0.92,11.22,1568001600,0,10.003,248.0,,1.96
7,12.22,0.66,9.99,0.86,12.22,1568005200,0,10.003,278.0,,1.96
8,12.22,0.9,10.99,0.92,12.22,1568008800,0,10.003,283.0,,2.81
9,12.81,0.52,10.41,0.85,12.81,1568012400,1,10.003,286.0,,3.52
10,13.81,0.66,10.99,0.83,13.81,1568016000,2,10.003,294.0,,2.72
11,13.81,0.9,10.41,0.8,13.81,1568019600,3,10.003,302.0,,3.63
12,14.22,0.9,10.41,0.78,14.22,1568023200,3,10.003,322.0,,2.72
13,15.22,0.75,9.99,0.71,15.22,1568026800,4,10.003,294.0,,3.6
14,15.81,0.62,9.99,0.68,15.81,1568030400,4,10.003,328.0,9.3,3.43
15,16.81,0.62,9.99,0.64,16.81,1568034000,3,10.003,327.0,8.21,2.81
16,17.22,0.77,9.41,0.6,17.22,1568037600,2,10.003,336.0,,2.6
17,17.22,0.77,9.0,0.58,17.22,1568041200,1,10.003,329.0,,2.3
18,17.22,0.52,8.42,0.56,17.22,1568044800,1,10.003,316.0,,2.3
19,17.22,0.19,7.82,0.54,17.22,1568048400,0,10.003,290.0,,1.75
20,14.81,0.19,8.83,0.67,14.81,1568052000,0,10.003,270.0,,0.62
21,12.81,0.19,9.0,0.78,12.81,1568055600,0,10.003,221.0,,0.41
22,12.22,0.0,9.0,0.81,12.22,1568059200,0,10.003,,,0.0
23,11.39,0.75,8.42,0.82,11.39,1568062800,0,10.003,30.0,,1.5
