,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.59,0.44,3.0,0.86,5.12,1552518000,0,10.003,191,,7.2
1,-0.08,0.19,2.0,0.86,4.13,1552521600,0,10.003,200,,5.7
2,1.28,0.66,1.41,0.76,5.22,1552525200,0,10.003,272,10.3,5.75
3,1.59,0.9,2.0,0.8,5.22,1552528800,0,10.003,262,,5.06
4,1.13,0.9,2.0,0.83,4.64,1552532400,0,10.003,235,,4.51
5,1.9,0.77,2.0,0.83,4.64,1552536000,0,10.003,230,,3.24
6,1.93,0.77,2.41,0.83,5.06,1552539600,0,10.003,232,,4.0
7,2.66,0.9,3.0,0.8,6.22,1552543200,0,10.003,225,,5.47
8,2.22,0.77,3.0,0.8,6.22,1552546800,0,10.003,227,,6.62
9,2.67,0.62,2.0,0.72,6.63,1552550400,1,10.003,226,10.8,6.82
10,2.17,0.75,3.42,0.82,6.22,1552554000,2,10.003,210,11.8,6.74
11,1.54,0.9,3.42,0.85,5.81,1552557600,2,9.587,215,,7.03
12,0.8,0.9,3.42,0.88,5.22,1552561200,3,10.003,219,11.8,6.98
13,1.47,1.0,3.0,0.8,6.22,1552564800,3,10.003,221,12.39,9.01
14,1.51,1.0,4.01,0.86,6.22,1552568400,2,10.003,221,11.3,8.87
15,2.22,1.0,4.01,0.82,6.81,1552572000,2,10.003,236,15.4,9.07
16,2.36,1.0,4.01,0.82,6.81,1552575600,1,10.003,245,15.13,8.57
17,2.81,0.85,5.0,0.86,7.22,1552579200,0,10.003,237,12.39,8.87
18,3.53,0.57,5.0,0.86,7.22,1552582800,0,10.003,240,,6.5
19,4.16,0.75,5.0,0.86,7.11,1552586400,0,10.003,191,,4.6
20,3.62,0.42,4.59,0.84,7.05,1552590000,0,10.003,271,15.99,5.67
21,3.56,0.42,4.59,0.87,6.63,1552593600,0,10.003,256,11.3,4.6
22,4.97,0.75,3.0,0.7,8.12,1552597200,0,10.003,270,,5.7
23,5.64,0.44,3.0,0.7,8.12,1552600800,0,10.003,240,,4.11
