,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.85,0.97,-1.23,0.77,cloudy,274.2,0.0295,0.05,rain,1015.2,Stark bewölkt,2.4,1610578800,0,16.093,269,11.52,3.31
1,-0.19,0.96,-0.6,0.79,cloudy,271.5,0.0146,0.04,rain,1014.7,Stark bewölkt,2.64,1610582400,0,16.093,285,8.2,2.82
2,0.45,0.99,-0.83,0.76,cloudy,272.9,0.0155,0.06,rain,1015.3,Stark bewölkt,2.99,1610586000,0,16.093,289,7.74,2.59
3,0.13,0.99,-0.17,0.81,cloudy,275.9,0.0474,0.1,rain,1016.1,Stark bewölkt,2.78,1610589600,0,10.805,310,7.25,2.65
4,-0.37,0.98,-1.3,0.76,cloudy,276.1,0.0167,0.06,rain,1016.7,Stark bewölkt,2.46,1610593200,0,16.093,317,7.27,2.79
5,-0.95,0.97,-2.1,0.75,cloudy,276.3,0.0,0.0,,1017.4,Stark bewölkt,1.91,1610596800,0,16.093,316,6.86,2.71
6,-1.42,0.97,-2.62,0.74,cloudy,278.1,0.0,0.0,,1018.2,Stark bewölkt,1.42,1610600400,0,16.093,316,6.24,2.58
7,-1.44,0.98,-2.59,0.76,cloudy,272.1,0.0093,0.06,rain,1018.6,Stark bewölkt,1.14,1610604000,0,16.093,302,5.26,2.27
8,-1.09,0.98,-2.57,0.77,cloudy,276.6,0.0,0.0,,1019.4,Stark bewölkt,1.02,1610607600,0,16.093,300,4.2,1.85
9,1.13,0.98,-2.5,0.77,cloudy,280.4,0.0,0.0,,1020.2,Stark bewölkt,1.13,1610611200,0,16.093,294,2.71,1.31
10,1.58,0.97,-2.08,0.77,cloudy,282.6,0.0,0.0,,1020.9,Stark bewölkt,1.58,1610614800,0,16.093,301,1.89,1.11
11,2.15,0.98,-2.18,0.73,cloudy,283.7,0.0,0.0,,1021.3,Stark bewölkt,2.15,1610618400,1,16.093,330,1.64,1.05
12,2.77,0.97,-2.18,0.7,cloudy,285.3,0.0,0.0,,1021.3,Stark bewölkt,2.77,1610622000,1,16.093,17,1.45,1.06
13,1.62,0.95,-2.85,0.65,cloudy,288.3,0.01,0.1,rain,1021.0,Stark bewölkt,3.15,1610625600,1,16.093,58,2.98,1.66
14,0.57,0.92,-3.55,0.65,cloudy,290.5,0.0,0.0,,1020.8,Stark bewölkt,2.27,1610629200,1,16.093,74,3.1,1.69
15,-0.04,0.85,-3.25,0.68,partly-cloudy-day,293.0,0.0,0.0,,1020.6,Überwiegend bewölkt,1.94,1610632800,0,16.093,77,3.01,1.87
16,-0.84,0.83,-3.24,0.7,partly-cloudy-day,293.7,0.0,0.0,,1020.5,Überwiegend bewölkt,1.59,1610636400,0,16.093,71,3.69,2.21
17,-1.46,0.82,-3.48,0.72,partly-cloudy-night,295.5,0.0,0.0,,1020.6,Überwiegend bewölkt,1.06,1610640000,0,16.093,69,4.62,2.21
18,-2.12,0.83,-3.48,0.74,partly-cloudy-night,297.4,0.0,0.0,,1020.9,Überwiegend bewölkt,0.62,1610643600,0,16.093,64,5.28,2.34
19,-1.4,0.95,-2.03,0.79,cloudy,300.3,0.0,0.0,,1020.6,Stark bewölkt,1.19,1610647200,0,16.093,54,4.79,2.29
20,-2.1,0.95,-2.15,0.8,cloudy,301.7,0.0,0.0,,1020.4,Stark bewölkt,0.97,1610650800,0,16.093,54,5.99,2.74
21,-2.69,0.93,-2.82,0.77,cloudy,302.3,0.0,0.0,,1020.5,Stark bewölkt,0.67,1610654400,0,16.093,60,7.08,2.99
22,-3.22,0.91,-3.55,0.75,cloudy,303.7,0.0,0.0,,1020.8,Stark bewölkt,0.29,1610658000,0,16.093,59,7.28,3.08
23,-3.73,0.9,-4.07,0.74,cloudy,303.3,0.0,0.0,,1021.0,Stark bewölkt,-0.03,1610661600,0,16.093,56,7.5,3.23
