,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,18.7,0.19,15.0,0.79,18.7,1560981600,0.0,10.003,,
1,18.83,0.44,16.0,0.84,18.7,1560985200,0.0,10.003,,
2,18.03,0.44,17.0,0.96,17.7,1560988800,0.0,10.003,,
3,17.87,0.19,16.0,0.9,17.7,1560992400,0.0,10.003,90.0,1.5
4,15.99,0.19,15.7,1.0,15.7,1560996000,0.0,10.003,120.0,1.5
5,15.99,0.19,15.7,1.0,15.7,1560999600,0.0,10.003,71.0,1.5
6,15.99,0.19,15.7,1.0,15.7,1561003200,0.0,10.003,221.0,1.5
7,14.72,0.75,14.0,0.96,14.7,1561006800,0.0,10.003,,
8,15.7,0.44,14.0,0.9,15.7,1561010400,1.0,10.003,240.0,1.5
9,16.77,0.19,15.0,0.9,16.7,1561014000,3.0,10.003,200.0,1.5
10,18.83,0.19,16.0,0.84,18.7,1561017600,5.0,10.003,180.0,2.6
11,19.8,0.19,16.0,0.79,19.71,1561021200,6.0,10.003,170.0,2.6
12,20.78,0.19,16.0,0.74,20.71,1561024800,8.0,10.003,170.0,3.1
13,21.87,0.19,17.0,0.75,21.69,1561028400,8.0,10.003,,
14,21.69,0.19,14.0,0.62,21.69,1561032000,8.0,10.003,240.0,3.6
15,20.71,0.19,15.0,0.7,20.71,1561035600,7.0,10.003,240.0,3.1
16,19.71,0.19,14.0,0.7,19.71,1561039200,6.0,10.003,200.0,2.6
17,21.69,0.19,14.0,0.62,21.69,1561042800,4.0,10.003,251.0,3.6
18,22.7,0.19,14.0,0.58,22.7,1561046400,2.0,10.003,251.0,2.6
19,21.69,0.19,14.0,0.62,21.69,1561050000,1.0,10.003,290.0,3.6
20,19.71,,15.0,0.74,19.71,1561053600,,,,
21,19.71,0.44,15.0,0.74,19.71,1561057200,0.0,10.003,0.0,1.5
22,18.7,0.44,15.0,0.79,18.7,1561060800,0.0,10.003,41.0,2.09
23,16.77,0.75,15.0,0.9,16.7,1561064400,0.0,10.003,120.0,2.6
