,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-7.58,1.0,-3.02,0.84,snow,385.5,1.2111,1.2557,0.41,snow,1009.0,Schneefall,-0.66,1582844400,0,0.074,276,16.55,9.04
1,-7.27,1.0,-3.07,0.84,snow,372.4,1.198,1.2328,0.4,snow,1011.3,Schneefall,-0.71,1582848000,0,0.107,286,14.98,8.05
2,-6.5,1.0,-2.91,0.84,snow,365.3,1.1179,1.1868,0.41,snow,1013.8,Schneefall,-0.46,1582851600,0,0.014,260,13.68,6.97
3,-6.69,1.0,-3.07,0.83,snow,366.5,0.8145,0.85,0.37,snow,1015.3,Schneefall,-0.6,1582855200,0,0.0,300,13.04,7.02
4,-6.91,1.0,-3.41,0.83,snow,368.6,0.5653,0.5762,0.34,snow,1016.7,Schneefall,-0.82,1582858800,0,0.561,287,12.56,6.87
5,-7.12,1.0,-3.99,0.81,snow,371.6,0.3673,0.3594,0.27,snow,1018.3,Schneefall,-1.22,1582862400,0,3.265,318,12.29,6.23
6,-7.19,0.99,-4.4,0.81,cloudy,375.6,0.2027,0.1912,0.19,snow,1019.8,Stark bewölkt,-1.62,1582866000,0,7.06,222,12.19,5.41
7,-7.05,0.97,-4.47,0.82,cloudy,377.5,0.1088,0.101,0.14,snow,1021.0,Stark bewölkt,-1.81,1582869600,0,10.821,271,11.84,4.8
8,-6.35,0.83,-4.21,0.82,partly-cloudy-day,376.4,0.044,0.042,0.13,snow,1022.0,Überwiegend bewölkt,-1.49,1582873200,0,15.476,330,9.75,4.32
9,-5.87,0.64,-3.87,0.8,partly-cloudy-day,371.6,0.0469,0.0472,0.14,snow,1022.7,Überwiegend bewölkt,-0.93,1582876800,0,16.093,207,9.5,4.65
10,-5.4,0.49,-3.64,0.79,partly-cloudy-day,366.3,0.0487,0.0512,0.17,snow,1022.9,Leicht bewölkt,-0.43,1582880400,1,16.093,260,9.16,4.9
11,-4.42,0.39,-3.57,0.76,partly-cloudy-day,360.9,0.0327,0.0363,0.18,snow,1023.1,Leicht bewölkt,0.15,1582884000,2,16.093,262,8.65,4.48
12,-3.29,0.32,-3.33,0.74,partly-cloudy-day,355.1,0.0211,0.0251,0.2,snow,1022.8,Leicht bewölkt,0.76,1582887600,2,16.093,253,8.05,3.91
13,-1.8,0.33,-2.8,0.72,partly-cloudy-day,350.1,0.0165,0.023,0.19,snow,1022.2,Leicht bewölkt,1.65,1582891200,2,16.093,238,7.35,3.35
14,0.47,0.44,-3.12,0.63,partly-cloudy-day,327.2,,0.0,0.0,,1021.4,Leicht bewölkt,3.2,1582894800,2,16.093,224,5.86,2.84
15,0.78,0.61,-1.98,0.69,partly-cloudy-day,321.7,,0.0,0.0,,1020.6,Überwiegend bewölkt,3.17,1582898400,1,12.776,207,5.37,2.45
16,-0.45,0.74,-1.41,0.78,partly-cloudy-day,317.5,,0.0,0.0,,1019.8,Überwiegend bewölkt,1.96,1582902000,1,11.541,192,5.12,2.25
17,-1.18,0.77,-1.58,0.8,partly-cloudy-day,314.8,,0.0,0.0,,1019.4,Überwiegend bewölkt,1.41,1582905600,0,14.774,181,5.06,2.33
18,-2.3,0.76,-2.12,0.82,partly-cloudy-night,313.5,,0.0,0.0,,1019.1,Überwiegend bewölkt,0.68,1582909200,0,16.093,172,5.22,2.58
19,-3.61,0.76,-2.62,0.84,partly-cloudy-night,312.5,,0.0,0.0,,1018.4,Überwiegend bewölkt,-0.2,1582912800,0,16.093,168,5.89,2.86
20,-3.4,0.82,-2.16,0.84,partly-cloudy-night,312.9,,0.0,0.0,,1017.7,Überwiegend bewölkt,0.29,1582916400,0,16.093,169,7.89,3.29
21,-2.97,0.89,-2.41,0.79,cloudy,312.4,,0.0,0.0,,1016.8,Stark bewölkt,0.82,1582920000,0,16.093,176,9.66,3.56
22,-2.58,0.94,-2.44,0.76,cloudy,313.1,,0.0,0.0,,1015.9,Stark bewölkt,1.25,1582923600,0,16.093,185,10.91,3.75
23,-1.86,0.96,-1.72,0.77,cloudy,316.1,,0.0059,0.01,rain,1015.0,Stark bewölkt,1.84,1582927200,0,16.093,192,10.94,3.76
