,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,12.74,0.0,11.28,0.91,clear-night,308.0,0.0051,0.01,rain,1019.9,Klar,12.74,1596664800,0,16.093,111,2.91,1.84
1,12.29,0.0,11.02,0.92,clear-night,306.8,0.0,0.0,,1020.2,Klar,12.29,1596668400,0,16.093,111,2.45,1.72
2,12.74,0.0,10.65,0.87,clear-night,302.9,0.0,0.0,,1019.9,Klar,12.74,1596672000,0,16.093,118,2.37,1.57
3,12.15,0.0,10.43,0.89,clear-night,301.4,0.0,0.0,,1020.3,Klar,12.15,1596675600,0,16.093,112,2.32,1.57
4,11.46,0.0,10.12,0.91,clear-night,300.0,0.0,0.0,,1020.3,Klar,11.46,1596679200,0,16.093,104,2.44,1.63
5,11.33,0.0,10.03,0.92,clear-night,299.0,0.0083,0.01,rain,1020.3,Klar,11.33,1596682800,0,16.093,97,3.01,1.78
6,11.84,0.0,10.16,0.89,clear-night,298.2,0.0,0.0,,1020.6,Klar,11.84,1596686400,0,16.093,95,4.51,2.0
7,12.76,0.0,10.53,0.86,clear-day,297.6,0.0,0.0,,1020.7,Klar,12.76,1596690000,0,16.093,96,6.47,2.3
8,13.91,0.0,10.73,0.81,clear-day,297.4,0.0,0.0,,1020.8,Klar,13.91,1596693600,1,16.093,100,8.16,2.8
9,15.62,0.01,11.34,0.76,clear-day,297.7,0.0,0.0,,1021.0,Klar,15.62,1596697200,2,16.093,100,8.32,3.28
10,17.7,0.03,11.92,0.69,clear-day,298.5,0.0,0.0,,1021.1,Klar,17.7,1596700800,4,16.093,100,7.8,3.78
11,19.34,0.04,12.41,0.64,clear-day,299.4,0.0,0.0,,1020.9,Klar,19.34,1596704400,5,16.093,99,7.26,4.13
12,20.55,0.04,12.9,0.62,clear-day,300.4,0.0,0.0,,1020.7,Klar,20.55,1596708000,7,16.093,97,6.89,4.21
13,21.55,0.03,13.32,0.59,clear-day,301.4,0.0,0.0,,1020.4,Klar,21.55,1596711600,8,16.093,94,6.52,4.13
14,22.47,0.03,13.35,0.56,clear-day,308.6,0.0,0.0,,1020.5,Klar,22.47,1596715200,8,16.093,92,5.17,2.84
15,23.93,0.03,13.37,0.52,clear-day,309.9,0.0,0.0,,1020.4,Klar,23.93,1596718800,7,16.093,91,4.97,2.85
16,24.48,0.04,13.58,0.51,clear-day,310.3,0.0,0.0,,1020.1,Klar,24.48,1596722400,5,16.093,90,5.0,3.04
17,23.25,0.05,14.18,0.57,clear-day,310.2,0.0,0.0,,1019.8,Klar,23.25,1596726000,3,16.093,90,5.04,3.1
18,22.9,0.05,14.5,0.59,clear-day,309.3,0.0,0.0,,1019.8,Klar,22.9,1596729600,2,16.093,92,5.1,2.9
19,22.08,0.04,14.44,0.62,clear-day,307.9,0.0,0.0,,1019.9,Klar,22.08,1596733200,1,16.093,95,5.18,2.58
20,21.07,0.04,14.85,0.68,clear-day,303.5,0.0,0.0,,1020.1,Klar,21.07,1596736800,0,16.093,103,2.5,2.04
21,19.83,0.03,15.03,0.74,clear-night,302.5,0.0,0.0,,1020.5,Klar,19.83,1596740400,0,16.093,106,2.2,1.8
22,18.34,0.01,14.85,0.8,clear-night,302.1,0.0,0.0,,1020.7,Klar,18.34,1596744000,0,16.093,111,2.14,1.61
23,17.05,0.0,14.52,0.85,clear-night,301.9,0.0062,0.01,rain,1021.0,Klar,17.05,1596747600,0,16.093,113,2.08,1.47
