,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,3.67,0.75,3.7,0.81,6.65,1551567600,0.0,10.003,230.0,,4.41
1,3.85,0.75,4.38,0.85,6.65,1551571200,0.0,10.003,234.0,,4.06
2,4.13,0.75,4.38,0.85,6.65,1551574800,0.0,10.003,220.0,,3.56
3,4.03,0.75,4.01,0.83,6.65,1551578400,0.0,10.003,240.0,,3.72
4,3.85,0.75,4.01,0.83,6.65,1551582000,0.0,10.003,206.0,,4.06
5,3.26,0.75,4.01,0.89,5.64,1551585600,0.0,10.003,210.0,,3.02
6,3.48,,3.0,0.83,5.64,1551589200,0.0,,210.0,,2.72
7,2.29,0.36,2.31,0.83,4.95,1551592800,0.0,10.003,204.0,,3.22
8,2.93,0.36,2.69,0.81,5.64,1551596400,0.0,10.003,208.0,,3.52
9,7.33,,3.39,0.76,7.33,1551600000,,,,,
10,5.49,0.75,3.39,0.71,8.33,1551603600,1.0,10.003,225.0,,5.03
11,5.19,0.75,2.69,0.66,8.64,1551607200,2.0,10.003,240.0,,7.01
12,5.88,0.75,3.39,0.66,9.33,1551610800,3.0,10.003,247.0,,7.7
13,6.76,0.75,3.7,0.66,9.64,1551614400,3.0,10.003,218.0,11.92,6.06
14,10.64,0.75,3.39,0.61,10.64,1551618000,2.0,10.003,227.0,12.39,7.01
15,11.26,0.53,3.7,0.6,11.26,1551621600,2.0,10.003,229.0,13.9,6.06
16,10.95,0.36,3.39,0.6,10.95,1551628800,0.0,10.003,236.0,,4.91
17,7.4,0.36,3.7,0.7,8.95,1551636000,0.0,10.003,237.0,,2.76
18,7.28,0.36,3.39,0.68,8.95,1551639600,0.0,10.003,242.0,,2.95
19,6.67,0.75,3.39,0.71,8.33,1551643200,0.0,10.003,200.0,,2.76
20,8.64,,3.39,0.7,8.64,1551646800,0.0,,,,
21,8.33,0.75,2.37,0.66,8.33,1551650400,0.0,10.003,251.0,,1.0
