,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,13.21,0.19,12.0,0.92,13.21,1570572000,0,10.003,259,,4.68
1,12.21,0.08,10.41,0.89,12.21,1570575600,0,10.003,252,,3.6
2,10.62,0.08,9.41,0.92,10.62,1570579200,0,10.003,213,,3.81
3,10.62,0.08,9.41,0.92,10.62,1570582800,0,10.003,208,,4.6
4,10.62,0.52,9.41,0.92,10.62,1570586400,0,10.003,232,,3.43
5,10.79,0.77,9.0,0.89,10.79,1570590000,0,10.003,214,,3.72
6,10.79,0.66,9.0,0.89,10.79,1570593600,0,10.003,215,,3.72
7,10.2,0.57,8.42,0.89,10.2,1570597200,0,10.003,232,,3.1
8,10.2,0.29,8.42,0.89,10.2,1570600800,0,10.003,229,,2.31
9,10.79,0.77,9.41,0.91,10.79,1570604400,0,10.003,251,,1.96
10,12.79,0.18,10.41,0.85,12.79,1570608000,1,10.003,220,,3.6
11,13.63,0.62,9.25,0.75,13.63,1570611600,2,10.003,224,7.7,4.47
12,14.21,0.9,9.41,0.73,14.21,1570615200,2,10.003,236,,4.52
13,14.12,0.75,9.99,0.76,14.12,1570618800,2,10.003,200,,5.09
14,14.12,0.75,9.99,0.76,14.12,1570622400,2,10.003,191,,5.09
15,13.12,0.75,10.99,0.87,13.12,1570626000,2,10.003,191,,5.09
16,12.12,0.75,9.99,0.87,12.12,1570629600,1,10.003,210,,7.2
17,12.79,0.44,9.99,0.83,12.79,1570633200,1,10.003,235,,6.0
18,11.11,0.44,9.0,0.87,11.11,1570636800,0,10.003,200,,5.09
19,11.11,0.44,9.0,0.87,11.11,1570640400,0,10.003,200,,5.09
20,10.11,0.19,9.0,0.93,10.11,1570644000,0,10.003,210,,4.11
21,11.2,0.66,8.42,0.83,11.2,1570647600,0,10.003,219,,4.47
22,11.2,0.44,7.41,0.77,11.2,1570651200,0,10.003,224,,4.98
23,10.79,0.66,7.41,0.8,10.79,1570654800,0,10.003,217,,5.06
