,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-1.2,0.0,-3.16,0.86,-1.2,1550098800,0.0,10.003,71.0,0.21
1,-1.2,0.19,-2.99,0.88,-1.2,1550102400,0.0,10.003,258.0,1.09
2,-1.2,0.19,-3.57,0.84,-1.2,1550106000,0.0,10.003,221.0,0.62
3,-1.61,0.0,-3.57,0.86,-1.61,1550109600,0.0,10.003,170.0,0.21
4,-1.61,,-3.4,0.88,-1.61,1550113200,0.0,,,
5,-1.61,,-3.99,0.84,-1.61,1550116800,0.0,,,
6,-2.18,0.19,-3.99,0.87,-2.18,1550120400,0.0,10.003,350.0,0.41
7,-1.61,0.0,-3.99,0.84,-1.61,1550124000,0.0,10.003,90.0,0.62
8,-2.18,0.0,-3.99,0.87,-2.18,1550127600,0.0,10.003,240.0,0.62
9,-2.18,0.0,-4.99,0.81,-2.18,1550131200,0.0,10.003,,0.0
10,0.38,0.0,-1.42,0.88,0.38,1550134800,1.0,10.003,210.0,0.21
11,0.51,0.19,-1.01,0.81,1.99,1550138400,1.0,10.003,238.0,1.5
12,4.81,0.19,-0.59,0.68,4.81,1550142000,2.0,10.003,,0.0
13,7.81,0.19,-0.19,0.57,7.81,1550145600,2.0,10.003,,0.0
14,8.23,0.19,-0.59,0.54,8.23,1550149200,1.0,10.003,,0.0
15,8.1,0.44,-0.76,0.52,8.64,1550152800,1.0,10.003,191.0,1.5
16,9.64,0.19,-1.17,0.47,9.64,1550156400,0.0,10.003,,0.0
17,8.23,,0.01,0.56,8.23,1550160000,,,,
18,4.87,,-0.59,0.63,5.81,1550163600,0.0,10.003,110.0,1.5
19,3.73,0.0,-0.59,0.68,4.81,1550167200,0.0,10.003,337.0,1.5
20,4.4,0.0,-1.17,0.67,4.4,1550170800,0.0,10.003,,0.0
21,2.22,0.0,-1.75,0.75,2.22,1550174400,0.0,10.003,11.0,1.08
22,3.05,0.0,-1.75,0.71,3.05,1550178000,0.0,10.003,50.0,0.87
23,2.63,0.0,-1.75,0.73,2.63,1550181600,0.0,10.003,30.0,0.62
