,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,6.11,0.08,4.42,0.75,8.64,1552777200,0,10.003,219,,4.47
1,5.47,0.08,4.42,0.79,7.88,1552780800,0,10.003,204,,3.86
2,6.14,0.08,3.83,0.78,7.47,1552784400,0,10.003,210,,2.11
3,5.36,0.08,3.42,0.73,7.88,1552788000,0,10.003,225,,4.06
4,5.27,0.0,3.42,0.71,8.46,1552791600,0,10.003,224,,6.05
5,5.77,0.52,3.42,0.7,8.64,1552795200,0,10.003,214,,5.29
6,5.98,0.77,4.01,0.71,9.05,1552798800,0,10.003,205,,6.17
7,6.75,0.9,4.01,0.68,9.64,1552802400,0,10.003,215,,6.09
8,10.22,0.9,4.01,0.65,10.22,1552806000,0,10.003,215,13.4,6.98
9,10.22,0.9,4.01,0.65,10.22,1552809600,1,10.003,220,9.8,6.32
10,6.06,0.9,5.0,0.73,9.64,1552813200,2,10.003,232,11.3,8.55
11,6.74,0.9,5.41,0.75,9.64,1552816800,2,9.177,231,,6.12
12,6.95,1.0,6.41,0.83,9.23,1552820400,3,7.657,245,8.8,4.22
13,3.87,1.0,4.01,0.8,7.22,1552824000,3,9.177,281,10.3,5.59
14,3.45,0.75,2.58,0.72,7.22,1552827600,3,10.003,255,,6.74
15,4.49,0.66,3.0,0.72,7.81,1552831200,2,10.003,232,,5.91
16,6.49,0.52,3.42,0.67,9.23,1552834800,1,10.003,231,,5.35
17,6.0,0.77,2.83,0.64,9.23,1552838400,0,10.003,231,11.8,6.82
18,4.52,0.77,2.0,0.67,7.64,1552842000,0,10.003,240,9.8,5.26
19,5.18,0.66,1.41,0.67,7.22,1552845600,0,10.003,227,,2.99
20,3.15,0.44,0.42,0.65,6.63,1552849200,0,10.003,242,,5.55
21,1.46,0.29,0.99,0.74,5.22,1552852800,0,10.003,244,,5.35
22,-1.3,0.75,0.99,0.85,3.22,1552856400,0,8.349,300,13.88,5.87
23,-1.28,0.9,0.42,0.85,2.63,1552860000,0,10.003,260,9.3,4.38
