,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-1.95,0.99,0.25,0.91,rain,340.6,,0.3112,0.35,rain,1015.5,Leichter Regen möglich,1.59,1589234400,0,12.15,8,8.0,3.45
1,-2.16,0.97,-0.37,0.9,cloudy,344.9,,0.118,0.23,rain,1016.5,Stark bewölkt,1.15,1589238000,0,16.093,11,6.1,3.05
2,-2.53,0.91,-1.14,0.88,cloudy,349.6,0.0177,0.0316,0.08,snow,1017.3,Stark bewölkt,0.57,1589241600,0,16.093,18,4.9,2.68
3,-2.68,0.65,-2.57,0.85,partly-cloudy-night,360.7,0.0067,0.0083,0.01,snow,1018.2,Überwiegend bewölkt,-0.34,1589245200,0,16.093,30,3.38,1.86
4,-3.3,0.31,-3.24,0.85,clear-night,366.4,,0.0,0.0,,1018.8,Klar,-0.99,1589248800,0,16.093,44,2.78,1.77
5,-3.44,0.05,-3.51,0.84,clear-night,370.6,,0.0,0.0,,1018.4,Klar,-1.07,1589252400,0,16.093,56,2.61,1.81
6,-3.15,0.03,-3.25,0.82,clear-day,372.7,,0.0,0.0,,1018.8,Klar,-0.62,1589256000,0,16.093,65,3.39,1.98
7,-2.69,0.03,-2.6,0.82,clear-day,373.3,,0.0,0.0,,1019.1,Klar,0.06,1589259600,0,16.093,73,4.65,2.26
8,-1.59,0.03,-2.15,0.79,clear-day,368.4,,0.0,0.0,,1019.4,Klar,1.15,1589263200,1,16.093,78,5.02,2.43
9,-0.46,0.02,-2.06,0.73,clear-day,366.5,,0.0,0.0,,1019.5,Klar,2.26,1589266800,2,16.093,82,4.87,2.62
10,0.96,0.01,-2.26,0.66,clear-day,363.9,,0.0,0.0,,1019.5,Klar,3.58,1589270400,3,16.093,83,4.31,2.8
11,2.43,0.0,-2.55,0.59,clear-day,360.9,,0.0,0.0,,1019.4,Klar,4.88,1589274000,5,16.093,83,3.87,2.91
12,3.79,0.0,-2.56,0.54,clear-day,357.3,,0.0,0.0,,1018.9,Klar,6.03,1589277600,6,16.093,82,3.79,2.93
13,4.88,0.0,-2.42,0.51,clear-day,353.2,,0.0,0.0,,1018.3,Klar,6.93,1589281200,7,16.093,81,3.82,2.91
14,6.21,0.04,-2.12,0.49,clear-day,349.4,,0.0,0.0,,1017.4,Klar,8.0,1589284800,7,16.093,79,3.73,2.85
15,7.99,0.32,-5.06,0.36,partly-cloudy-day,338.6,,0.0,0.0,,1017.2,Leicht bewölkt,9.12,1589288400,5,16.093,91,2.91,2.21
16,8.92,0.81,-4.35,0.36,partly-cloudy-day,335.5,,0.0,0.0,,1016.9,Überwiegend bewölkt,9.99,1589292000,3,16.093,89,2.43,2.34
17,8.95,1.0,-3.31,0.39,cloudy,333.3,,0.0051,0.01,rain,1016.4,Stark bewölkt,9.89,1589295600,2,16.093,89,2.19,2.15
18,8.34,1.0,-2.08,0.45,cloudy,331.8,,0.0,0.0,,1016.0,Stark bewölkt,9.37,1589299200,1,16.093,86,2.22,2.14
19,7.39,1.0,-1.21,0.5,cloudy,331.1,,0.0,0.0,,1015.5,Stark bewölkt,8.56,1589302800,0,16.093,88,2.51,2.14
20,6.43,1.0,-1.19,0.54,cloudy,333.4,,0.0,0.0,,1015.3,Stark bewölkt,7.61,1589306400,0,16.093,87,3.38,1.98
21,5.66,1.0,-1.48,0.56,cloudy,336.7,,0.0,0.0,,1015.4,Stark bewölkt,6.74,1589310000,0,16.093,88,3.12,1.74
22,4.84,1.0,-2.15,0.56,cloudy,341.2,,0.0,0.0,,1015.5,Stark bewölkt,5.92,1589313600,0,16.093,93,2.57,1.62
23,4.13,0.84,-2.57,0.58,partly-cloudy-night,343.7,,0.0,0.0,,1015.6,Überwiegend bewölkt,5.1,1589317200,0,16.093,90,2.11,1.45
