,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,13.71,,8.93,0.73,13.71,1567807200,0.0,10.003,265,2.6
1,13.02,,8.24,0.73,13.02,1567810800,0.0,10.003,269,2.6
2,13.02,,7.93,0.71,13.02,1567814400,0.0,10.003,263,2.09
3,13.02,,8.62,0.75,13.02,1567818000,0.0,10.003,262,2.44
4,12.33,,9.31,0.82,12.33,1567821600,0.0,10.003,212,1.69
5,12.33,,8.62,0.78,12.33,1567825200,0.0,9.383,215,1.69
6,12.02,,8.62,0.8,12.02,1567828800,0.0,9.07,221,2.09
7,11.33,,7.93,0.8,11.33,1567832400,,9.691,191,2.09
8,11.33,,8.24,0.81,11.33,1567836000,,10.003,206,2.25
9,12.33,,8.24,0.76,12.33,1567839600,,9.383,240,1.5
10,13.02,,8.24,0.73,13.02,1567843200,,10.003,226,2.25
11,14.4,0.19,7.55,0.63,14.4,1567846800,4.0,10.003,239,2.41
12,14.03,0.19,6.55,0.61,14.03,1567850400,5.0,10.003,239,2.91
13,15.02,0.19,7.24,0.6,15.02,1567854000,5.0,10.003,277,3.41
14,14.33,0.19,6.55,0.6,14.33,1567857600,5.0,10.003,313,4.26
15,14.64,0.19,6.93,0.6,14.64,1567861200,4.0,10.003,0,3.75
16,15.33,0.19,7.62,0.6,15.33,1567864800,3.0,10.003,69,2.76
17,14.4,0.19,7.62,0.64,14.4,1567868400,2.0,10.003,156,2.31
18,14.71,0.19,7.93,0.64,14.71,1567872000,1.0,10.003,106,2.0
19,14.03,,7.62,0.65,14.03,1567875600,,10.003,135,1.69
20,13.02,0.19,8.62,0.75,13.02,1567879200,0.0,10.003,0,2.95
21,12.02,0.44,9.0,0.82,12.02,1567882800,0.0,10.003,330,4.11
22,11.02,0.44,9.69,0.91,11.02,1567886400,0.0,10.003,290,1.5
23,10.02,0.75,9.69,0.98,10.02,1567890000,0.0,10.003,224,1.35
