,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,7.33,0.19,5.69,0.89,7.33,1556920800,0.0,8.763,240,,1.04
1,6.14,0.44,4.63,0.85,7.03,1556924400,0.0,6.931,219,,1.6
2,4.68,0.75,5.69,0.96,6.34,1556928000,0.0,9.07,247,,2.26
3,4.84,0.75,5.69,0.96,6.34,1556931600,0.0,8.419,210,,2.09
4,3.58,0.19,5.0,0.96,5.64,1556935200,0.0,8.049,200,,2.6
5,5.64,0.19,5.0,0.96,5.64,1556938800,0.0,8.763,240,,1.0
6,3.58,,4.32,0.96,4.95,1556942400,0.0,8.452,219,,1.76
7,4.28,,5.31,0.98,5.64,1556946000,,8.763,194,,1.84
8,3.68,,5.31,0.96,5.95,1556949600,,9.07,210,,2.95
9,4.92,0.19,5.31,0.89,6.96,1556953200,2.0,10.003,226,,2.91
10,5.64,0.75,5.31,0.83,7.96,1556956800,3.0,10.003,227,,3.72
11,4.66,1.0,5.69,0.88,7.58,1556960400,4.0,10.003,246,,4.76
12,1.08,0.75,3.62,0.88,5.5,1556964000,5.0,10.003,294,,7.23
13,-1.63,0.75,2.31,0.94,3.19,1556967600,5.0,7.522,318,,6.55
14,-1.28,0.75,2.88,1.0,2.88,1556971200,5.0,10.003,317,,4.94
15,-0.63,0.75,2.31,0.96,2.88,1556974800,5.0,9.691,345,,3.82
16,-0.35,0.75,2.0,0.91,3.27,1556978400,4.0,10.003,343,8.21,4.14
17,-1.87,0.75,1.68,0.98,1.95,1556982000,3.0,10.003,338,,3.98
18,-1.97,0.75,0.69,0.91,1.95,1556985600,1.0,10.003,339,,4.14
19,0.02,0.75,0.99,0.89,2.65,1556989200,0.0,10.003,347,,2.6
20,0.17,0.44,0.99,0.89,2.65,1556992800,0.0,9.383,334,,2.44
21,-0.83,0.19,0.99,0.95,1.64,1556996400,0.0,10.003,313,,2.26
22,0.15,0.75,0.69,0.89,2.34,1557000000,0.0,10.003,280,,2.11
23,0.36,0.75,0.69,0.93,1.64,1557003600,0.0,10.003,238,,1.35
