,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,-0.75,0.55,-5.35,0.71,partly-cloudy-night,295.7,,0.0,0.0,,1024.5,Leicht bewölkt,-0.75,1579906800,0,16.093,188,0.45,0.41
1,-0.91,0.9,-5.35,0.72,cloudy,294.1,,0.0,0.0,,1024.2,Stark bewölkt,-0.91,1579910400,0,16.093,284,0.47,0.41
2,0.16,0.87,-2.47,0.82,partly-cloudy-night,292.0,,0.0,0.0,,1024.0,Überwiegend bewölkt,0.16,1579914000,0,16.093,22,0.66,0.64
3,-0.3,0.85,-2.79,0.83,partly-cloudy-night,290.4,,0.0,0.0,,1023.4,Überwiegend bewölkt,-0.3,1579917600,0,16.093,232,0.56,0.56
4,-0.83,0.84,-3.09,0.85,partly-cloudy-night,288.5,,0.0,0.0,,1023.1,Überwiegend bewölkt,-0.83,1579921200,0,16.093,259,0.49,0.48
5,-1.2,0.84,-3.35,0.85,partly-cloudy-night,285.5,,0.0,0.0,,1023.3,Überwiegend bewölkt,-1.2,1579924800,0,16.093,251,0.64,0.51
6,-1.45,0.58,-3.56,0.86,partly-cloudy-night,282.1,,0.0,0.0,,1023.4,Leicht bewölkt,-1.45,1579928400,0,16.093,227,1.06,0.73
7,-1.65,0.67,-4.19,0.83,partly-cloudy-night,277.8,0.0048,0.0091,0.02,snow,1023.5,Überwiegend bewölkt,-1.65,1579932000,0,16.093,220,1.27,0.76
8,-1.83,0.69,-4.35,0.83,partly-cloudy-night,276.9,0.0048,0.008,0.02,snow,1023.8,Überwiegend bewölkt,-1.83,1579935600,0,16.093,215,1.16,0.78
9,-1.82,0.73,-4.19,0.84,partly-cloudy-day,277.2,0.0031,0.005,0.03,snow,1024.0,Überwiegend bewölkt,-1.82,1579939200,0,16.093,221,0.89,0.59
10,-1.12,0.79,-3.7,0.83,partly-cloudy-day,277.1,,0.0,0.0,,1023.8,Überwiegend bewölkt,-1.12,1579942800,0,16.093,222,0.76,0.5
11,-0.41,0.74,-3.17,0.82,partly-cloudy-day,275.4,,0.0,0.0,,1023.8,Überwiegend bewölkt,-0.41,1579946400,1,16.093,227,0.98,0.59
12,0.66,0.51,-2.46,0.8,partly-cloudy-day,273.3,,0.0,0.0,,1023.7,Leicht bewölkt,0.66,1579950000,1,16.093,225,1.35,0.71
13,1.61,0.68,-1.84,0.78,partly-cloudy-day,272.5,,0.0,0.0,,1023.2,Überwiegend bewölkt,1.61,1579953600,1,16.093,216,1.54,0.81
14,2.52,0.78,-1.35,0.76,partly-cloudy-day,276.4,,0.0,0.0,,1023.7,Überwiegend bewölkt,2.52,1579957200,1,16.093,161,1.2,0.66
15,3.16,0.87,-0.93,0.75,partly-cloudy-day,279.6,,0.0,0.0,,1022.7,Überwiegend bewölkt,3.16,1579960800,0,16.093,149,0.96,0.59
16,2.43,0.93,-0.99,0.78,cloudy,283.1,,0.0,0.0,,1022.3,Stark bewölkt,2.43,1579964400,0,16.093,134,0.74,0.53
17,1.92,0.94,-0.72,0.83,cloudy,287.0,,0.0,0.0,,1022.3,Stark bewölkt,1.92,1579968000,0,16.093,120,0.55,0.39
18,1.22,0.95,-0.68,0.87,cloudy,291.0,,0.0,0.0,,1022.6,Stark bewölkt,1.22,1579971600,0,16.093,104,0.35,0.27
19,0.66,0.93,-0.86,0.9,cloudy,293.9,,0.0,0.0,,1022.6,Stark bewölkt,0.66,1579975200,0,16.093,84,0.24,0.21
20,0.26,0.84,-1.14,0.9,partly-cloudy-night,294.5,,0.0,0.0,,1022.6,Überwiegend bewölkt,0.26,1579978800,0,16.093,9,0.47,0.37
21,0.12,0.72,-1.25,0.91,partly-cloudy-night,293.6,,0.0051,0.03,rain,1022.6,Überwiegend bewölkt,0.12,1579982400,0,16.093,22,0.44,0.44
22,-0.08,0.63,-1.49,0.9,partly-cloudy-night,293.2,,0.0072,0.03,rain,1022.4,Überwiegend bewölkt,-0.08,1579986000,0,16.093,28,0.47,0.45
23,-0.14,0.62,-1.59,0.9,partly-cloudy-night,294.0,,0.0104,0.03,rain,1022.1,Überwiegend bewölkt,-0.14,1579989600,0,16.093,19,0.46,0.46
