,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,0.78,0.33,-1.01,0.79,partly-cloudy-night,413.6,0.0,0.0,,1030.2,Leicht bewölkt,2.27,1579388400,0,16.093,264,5.29,1.53
1,0.66,0.3,-0.99,0.8,clear-night,410.1,0.0,0.0,,1030.5,Klar,2.12,1579392000,0,16.093,267,5.55,1.5
2,0.53,0.57,-0.7,0.82,partly-cloudy-night,410.0,0.0131,0.06,rain,1030.8,Leicht bewölkt,2.04,1579395600,0,16.093,249,5.45,1.53
3,0.68,0.72,-0.54,0.82,partly-cloudy-night,408.3,0.1038,0.14,rain,1031.1,Überwiegend bewölkt,2.15,1579399200,0,16.093,285,5.07,1.51
4,0.51,0.74,-0.46,0.83,partly-cloudy-night,408.0,0.0751,0.13,rain,1031.5,Überwiegend bewölkt,2.12,1579402800,0,16.093,287,4.63,1.61
5,0.25,0.76,-0.72,0.83,partly-cloudy-night,409.8,0.0451,0.09,rain,1032.0,Überwiegend bewölkt,1.91,1579406400,0,16.093,294,4.15,1.63
6,0.23,0.67,-1.02,0.82,partly-cloudy-night,412.7,0.0148,0.06,rain,1032.8,Überwiegend bewölkt,1.71,1579410000,0,16.093,295,3.62,1.48
7,0.09,0.66,-0.67,0.84,partly-cloudy-night,414.7,0.0,0.0,,1033.4,Überwiegend bewölkt,1.68,1579413600,0,16.093,298,3.97,1.55
8,0.3,0.79,-0.45,0.85,partly-cloudy-night,414.5,0.0,0.0,,1034.2,Überwiegend bewölkt,1.83,1579417200,0,16.093,301,3.81,1.52
9,0.73,0.88,-0.07,0.85,cloudy,413.0,0.0445,0.14,rain,1034.7,Stark bewölkt,2.24,1579420800,0,12.823,308,3.69,1.55
10,1.55,0.93,0.15,0.82,cloudy,410.9,0.0579,0.18,rain,1035.6,Stark bewölkt,2.88,1579424400,0,9.865,315,3.48,1.48
11,2.63,0.9,0.27,0.78,cloudy,407.8,0.0346,0.15,rain,1036.2,Stark bewölkt,3.68,1579428000,0,12.636,332,3.08,1.36
12,3.76,0.84,0.43,0.73,partly-cloudy-day,404.1,0.0464,0.13,rain,1036.5,Überwiegend bewölkt,4.92,1579431600,1,16.093,350,2.39,1.57
13,4.93,0.81,0.65,0.69,partly-cloudy-day,400.3,0.0506,0.13,rain,1036.8,Überwiegend bewölkt,5.96,1579435200,1,16.093,1,2.4,1.59
14,5.58,0.74,0.42,0.65,partly-cloudy-day,397.6,0.0052,0.02,rain,1037.7,Überwiegend bewölkt,6.63,1579438800,0,16.093,6,3.13,1.69
15,5.28,0.78,0.36,0.65,partly-cloudy-day,394.2,0.0343,0.1,rain,1037.8,Überwiegend bewölkt,6.55,1579442400,0,16.093,10,3.94,1.9
16,4.73,0.75,0.12,0.66,partly-cloudy-day,391.3,0.0288,0.08,rain,1038.3,Überwiegend bewölkt,6.07,1579446000,0,16.093,9,4.64,1.89
17,3.62,0.71,-0.22,0.68,partly-cloudy-night,389.0,0.0186,0.07,rain,1039.1,Überwiegend bewölkt,5.11,1579449600,0,16.093,9,4.65,1.88
18,2.72,0.68,-0.34,0.72,partly-cloudy-night,387.1,0.0056,0.05,rain,1040.4,Überwiegend bewölkt,4.24,1579453200,0,16.093,357,4.41,1.78
19,2.44,0.58,-0.15,0.75,partly-cloudy-night,384.0,0.0,0.0,,1041.6,Leicht bewölkt,3.93,1579456800,0,16.093,0,5.95,1.72
20,2.25,0.37,-0.03,0.76,partly-cloudy-night,382.1,0.0,0.0,,1042.5,Leicht bewölkt,3.75,1579460400,0,16.093,359,6.4,1.71
21,2.29,0.71,0.04,0.77,partly-cloudy-night,380.3,0.0054,0.05,rain,1042.9,Überwiegend bewölkt,3.68,1579464000,0,16.093,3,6.76,1.61
22,2.3,0.83,0.06,0.78,partly-cloudy-night,378.4,0.0116,0.09,rain,1043.5,Überwiegend bewölkt,3.56,1579467600,0,16.093,0,6.67,1.5
23,2.15,0.92,0.12,0.8,cloudy,376.7,0.0153,0.11,rain,1043.9,Stark bewölkt,3.32,1579471200,0,16.093,355,5.7,1.42
