,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,11.03,0.1,7.04,0.76,clear-night,332.4,0.0051,0.01,rain,1023.1,Klar,11.03,1589839200,0,16.093,161,0.97,0.68
1,10.63,0.08,6.8,0.77,clear-night,333.1,0.0,0.0,,1023.0,Klar,10.63,1589842800,0,16.093,174,0.88,0.69
2,10.22,0.07,6.53,0.78,clear-night,333.1,0.0,0.0,,1022.8,Klar,10.22,1589846400,0,16.093,173,0.85,0.72
3,9.91,0.04,6.92,0.82,clear-night,332.8,0.0,0.0,,1022.8,Klar,9.91,1589850000,0,16.093,348,0.91,0.69
4,9.19,0.02,6.58,0.84,clear-night,331.0,0.0,0.0,,1022.0,Klar,9.19,1589853600,0,16.093,2,0.99,0.7
5,9.53,0.0,6.46,0.81,clear-night,329.3,0.0,0.0,,1021.8,Klar,9.53,1589857200,0,16.093,61,1.14,0.72
6,10.32,0.0,6.58,0.78,clear-day,327.9,0.0,0.0,,1021.7,Klar,10.32,1589860800,0,16.093,353,1.33,0.74
7,11.72,0.0,7.1,0.73,clear-day,326.5,0.0,0.0,,1022.1,Klar,11.72,1589864400,0,16.093,333,1.57,0.76
8,13.45,0.0,7.38,0.67,clear-day,327.2,0.0062,0.01,rain,1022.0,Klar,13.45,1589868000,1,16.093,336,1.43,0.81
9,15.22,0.0,7.85,0.61,clear-day,326.6,0.0083,0.01,rain,1021.9,Klar,15.22,1589871600,2,16.093,351,1.66,1.07
10,17.19,0.0,8.45,0.56,clear-day,326.0,0.0094,0.01,rain,1021.7,Klar,17.19,1589875200,4,16.093,12,1.98,1.44
11,18.74,0.0,8.7,0.52,clear-day,325.6,0.0094,0.01,rain,1021.4,Klar,18.74,1589878800,6,16.093,4,2.4,1.86
12,19.53,0.01,8.56,0.49,clear-day,325.2,0.0051,0.01,rain,1021.0,Klar,19.53,1589882400,7,16.093,356,2.99,2.38
13,20.32,0.01,8.49,0.47,clear-day,325.1,0.0,0.0,,1020.7,Klar,20.32,1589886000,8,16.093,351,3.69,2.96
14,20.57,0.02,7.91,0.44,clear-day,321.6,0.0,0.0,,1020.4,Klar,20.57,1589889600,8,16.093,350,3.66,3.18
15,20.81,0.14,7.51,0.42,clear-day,321.5,0.0,0.0,,1020.1,Klar,20.81,1589893200,6,16.093,351,4.18,3.54
16,20.64,0.31,7.28,0.42,clear-day,322.0,0.0,0.0,,1019.8,Klar,20.64,1589896800,5,16.093,354,4.73,3.84
17,19.73,0.43,7.2,0.44,partly-cloudy-day,322.2,0.0,0.0,,1019.5,Leicht bewölkt,19.73,1589900400,3,16.093,356,5.09,3.92
18,19.32,0.43,7.05,0.45,partly-cloudy-day,321.7,0.0,0.0,,1019.4,Leicht bewölkt,19.32,1589904000,2,16.093,356,5.25,3.67
19,18.64,0.39,6.6,0.45,partly-cloudy-day,321.1,0.0,0.0,,1019.4,Leicht bewölkt,18.64,1589907600,1,16.093,357,5.23,3.21
20,17.58,0.36,6.46,0.48,partly-cloudy-day,322.1,0.0,0.0,,1019.4,Leicht bewölkt,17.58,1589911200,0,16.093,0,3.34,2.56
21,16.15,0.31,5.77,0.5,clear-night,320.5,0.0,0.0,,1019.9,Klar,16.15,1589914800,0,16.093,5,2.86,2.11
22,14.51,0.25,5.1,0.53,clear-night,318.3,0.0,0.0,,1020.5,Klar,14.51,1589918400,0,16.093,12,2.46,1.69
23,13.23,0.2,5.06,0.58,clear-night,316.6,0.0,0.0,,1021.0,Klar,13.23,1589922000,0,16.093,20,2.2,1.41
