,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,25.64,0.66,14.59,0.5,25.64,1567288800,0,10.003,232,11.11,6.12
1,21.89,0.62,17.58,0.78,21.64,1567292400,0,10.003,295,,4.77
2,20.64,0.62,18.41,0.89,20.23,1567296000,0,10.003,150,,1.28
3,20.66,0.52,18.59,0.9,20.23,1567299600,0,10.003,306,,2.09
4,20.18,0.44,18.0,0.89,19.81,1567303200,0,10.003,272,,2.09
5,18.83,0.19,16.41,0.87,18.64,1567306800,0,10.003,292,,2.3
6,18.64,0.44,12.59,0.68,18.64,1567310400,0,10.003,319,,4.18
7,17.81,0.0,13.0,0.73,17.81,1567314000,0,10.003,306,,5.06
8,17.81,0.08,13.0,0.73,17.81,1567317600,0,10.003,278,,3.9
9,19.64,0.08,13.59,0.68,19.64,1567321200,1,10.003,297,,4.83
10,20.64,0.19,14.0,0.66,20.64,1567324800,2,10.003,300,,4.47
11,20.64,0.52,13.0,0.62,20.64,1567328400,3,10.003,292,,4.51
12,21.23,0.29,13.0,0.59,21.23,1567332000,5,10.003,295,13.4,4.97
13,22.23,0.33,12.59,0.54,22.23,1567335600,5,10.003,281,9.3,1.49
14,22.64,0.62,12.59,0.53,22.64,1567339200,4,10.003,245,,2.72
15,22.81,0.77,13.0,0.54,22.81,1567342800,4,10.003,270,,3.72
16,22.64,0.62,12.59,0.53,22.64,1567346400,3,10.003,341,,3.9
17,21.64,0.66,13.0,0.58,21.64,1567350000,2,10.003,351,,4.01
18,21.23,0.62,12.41,0.57,21.23,1567353600,1,10.003,2,,3.81
19,21.23,0.19,12.0,0.56,21.23,1567357200,0,10.003,3,,3.3
20,20.64,0.52,10.41,0.52,20.64,1567360800,0,10.003,354,,4.6
21,19.64,0.9,10.58,0.56,19.64,1567364400,0,10.003,344,,3.72
22,18.64,0.19,10.41,0.59,18.64,1567368000,0,10.003,336,8.21,2.58
23,17.22,0.75,10.99,0.67,17.22,1567371600,0,10.003,320,,1.28
