,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windSpeed
0,-7.31,0.75,-2.36,1.0,-2.36,1547074800,0,4.072,304,4.16
1,-7.71,0.75,-2.36,1.0,-2.36,1547078400,0,6.082,295,4.74
2,-7.6,0.75,-2.36,1.0,-2.36,1547082000,0,7.397,306,4.58
3,-7.05,0.75,-2.36,1.0,-2.36,1547085600,0,6.829,288,3.82
4,-6.77,0.75,-2.36,1.0,-2.36,1547089200,0,4.38,286,3.48
5,-7.05,0.75,-2.36,1.0,-2.36,1547092800,0,6.766,304,3.82
6,-5.91,0.75,-2.3,0.95,-1.66,1547096400,0,7.397,311,3.48
7,-6.19,0.75,-2.3,0.95,-1.66,1547100000,0,7.397,328,3.83
8,-5.62,0.75,-2.3,0.95,-1.66,1547103600,0,2.222,319,3.14
9,-4.93,0.75,-1.66,1.0,-1.66,1547107200,0,1.808,313,2.45
10,-5.25,0.75,-1.63,0.98,-1.35,1547110800,0,2.18,322,3.14
11,-4.77,0.75,-1.63,0.98,-1.35,1547114400,1,4.072,313,2.64
12,-5.07,0.75,-1.35,1.0,-1.35,1547118000,1,3.87,323,2.95
13,-5.93,0.75,-1.35,1.0,-1.35,1547121600,1,3.388,327,3.98
14,-5.54,0.75,-2.3,0.93,-1.35,1547125200,1,6.376,337,3.48
15,-5.54,0.75,-2.0,0.95,-1.35,1547128800,0,7.305,337,3.48
16,-5.39,0.75,-2.0,0.95,-1.35,1547132400,0,7.677,317,3.3
17,-3.69,0.75,-2.3,0.93,-1.35,1547136000,0,8.142,3,1.76
18,-6.19,0.75,-2.99,0.91,-1.66,1547139600,0,8.142,324,3.83
19,-5.92,0.75,-2.99,0.91,-1.66,1547143200,0,8.763,333,3.49
20,-4.93,0.75,-2.99,0.91,-1.66,1547146800,0,8.763,337,2.45
21,-4.86,0.75,-2.99,0.95,-2.36,1547150400,0,9.07,310,1.76
22,-4.52,0.75,-3.3,0.95,-2.67,1547154000,0,9.383,343,1.35
23,-4.8,0.75,-3.99,0.91,-2.67,1547157600,0,9.383,2,1.5
